sleeper_id,projection_url,player_data-player,player_data-opponent,player_data-company,player_data-team,player_data-player_id,player_data-updated_at,player_data-game_id,player_data-sport,player_data-season_type,player_data-season,player_data-week,player_data-last_modified,player_data-category,rush_yd,rush_td,rush_fd,rush_att,rush_2pt,rec_yd,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,pts_std,pts_ppr,pts_half_ppr,gp,fum_lost,bonus_rec_rb,adp_std,adp_rookie,adp_ppr,adp_idp,adp_half_ppr,adp_dynasty_std,adp_dynasty_ppr,adp_dynasty_half_ppr,adp_dynasty_2qb,adp_dynasty,adp_2qb,bonus_rec_wr,bonus_rec_te,pass_yd,pass_td,pass_int,pass_fd,pass_cmp,pass_att,pass_2pt,cmp_pct,player_data-date
2749,https://api.sleeper.com/projections/nfl/player/2749?season_type=regular&season=2024,,NA,rotowire,MIA,2749,1721634610605,season,nfl,regular,2024,NA,1721634610605,proj,798,7,79.8,177,NA,187,1,18.7,5.2,2.6,2.6,5.2,7.8,5.2,26,144.5,170.5,157.5,18,1,26,83.5,999,83.2,145.6,83.5,116.9,118.1,116.9,143.3,999,110.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8139,https://api.sleeper.com/projections/nfl/player/8139?season_type=regular&season=2024,,NA,rotowire,LV,8139,1721634616621,season,nfl,regular,2024,NA,1721634616621,proj,890,6,89,217,NA,211,1,21.1,5.8,2.9,2.9,5.8,8.7,5.8,29,150.1,179.1,164.6,18,1,29,80.4,999,83.7,106.3,80.4,83.2,85.1,83.2,98.7,999,94.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6804,https://api.sleeper.com/projections/nfl/player/6804?season_type=regular&season=2024,,NA,rotowire,GB,6804,1721634614760,season,nfl,regular,2024,NA,1721634614760,proj,216,3,21.6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.68,292.68,292.68,18,3,NA,85.5,999,85.4,27.9,85.5,76.8,65.1,76.8,17.7,999,23.6,NA,NA,3927,28,12,392.7,351,543,1,64.64,NA
4033,https://api.sleeper.com/projections/nfl/player/4033?season_type=regular&season=2024,,NA,rotowire,CLE,4033,1721634611345,season,nfl,regular,2024,NA,1721634611345,proj,NA,NA,NA,NA,NA,711,5,71.1,13.2,6.6,6.6,13.2,19.8,13.2,66,99.1,165.1,132.1,18,1,NA,88.7,999,86.8,97.8,88.7,88.9,88.2,88.9,92,999,91.1,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
8110,https://api.sleeper.com/projections/nfl/player/8110?season_type=regular&season=2024,,NA,rotowire,DAL,8110,1721634616575,season,nfl,regular,2024,NA,1721634616575,proj,NA,NA,NA,NA,NA,711,5,71.1,13.6,6.8,6.8,13.6,20.4,13.6,68,99.1,167.1,133.1,18,1,NA,89.7,999,87.4,99.3,89.7,89.9,87.2,89.9,89.9,999,92.3,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
11635,https://api.sleeper.com/projections/nfl/player/11635?season_type=regular&season=2024,,NA,rotowire,LAC,11635,1721634608655,season,nfl,regular,2024,NA,1721634608655,proj,11,NA,1.1,1,NA,780,6,78,12.8,6.4,6.4,12.8,19.2,12.8,64,115.1,179.1,147.1,18,NA,NA,86.9,999,88.5,93.5,86.9,67.5,71.3,67.5,73.5,999,98.2,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,https://api.sleeper.com/projections/nfl/player/1426?season_type=regular&season=2024,,NA,rotowire,TEN,1426,1721634609864,season,nfl,regular,2024,NA,1721634609864,proj,9,NA,0.9,2,NA,850,5,85,13.4,6.7,6.7,13.4,20.1,13.4,67,113.9,180.9,147.4,18,1,NA,94.5,999,89.3,155.7,94.5,135.3,125.7,135.3,147.7,999,113,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7588,https://api.sleeper.com/projections/nfl/player/7588?season_type=regular&season=2024,,NA,rotowire,DEN,7588,1721634615826,season,nfl,regular,2024,NA,1721634615826,proj,839,5,83.9,197,NA,227,1,22.7,6.2,3.1,3.1,6.2,9.3,6.2,31,140.6,171.6,156.1,18,1,31,93.1,999,91,103.4,93.1,71.7,74.3,71.7,91.2,999,106.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4988,https://api.sleeper.com/projections/nfl/player/4988?season_type=regular&season=2024,,NA,rotowire,CLE,4988,1721634612451,season,nfl,regular,2024,NA,1721634612451,proj,812,7,81.2,180,NA,109,1,10.9,2.8,1.4,1.4,2.8,4.2,2.8,14,138.1,152.1,145.1,18,1,14,89.6,999,89.3,113.7,89.6,92.7,91.3,92.7,119,999,105.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5937,https://api.sleeper.com/projections/nfl/player/5937?season_type=regular&season=2024,,NA,rotowire,CAR,5937,1721634613654,season,nfl,regular,2024,NA,1721634613654,proj,12,NA,1.2,2,NA,759,4,75.9,14.6,7.3,7.3,14.6,21.9,14.6,73,99.1,172.1,135.6,18,1,NA,91.8,999,93.7,142.6,91.8,109.8,109.8,109.8,119.6,999,109.5,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11583,https://api.sleeper.com/projections/nfl/player/11583?season_type=regular&season=2024,,NA,rotowire,CAR,11583,1721634608585,season,nfl,regular,2024,NA,1721634608585,proj,799,5,79.9,185,NA,268,1,26.8,7.2,3.6,3.6,7.2,10.8,7.2,36,140.7,176.7,158.7,18,1,36,87,999,92.5,79.3,87,59.6,62,59.6,67.6,999,101.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11631,https://api.sleeper.com/projections/nfl/player/11631?season_type=regular&season=2024,,NA,rotowire,JAX,11631,1721634608650,season,nfl,regular,2024,NA,1721634608650,proj,14,NA,1.4,2,NA,762,5,76.2,11.8,5.9,5.9,11.8,17.7,11.8,59,105.6,164.6,135.1,18,1,NA,96,999,94.1,109.3,96,69.3,75.8,69.3,71.4,999,122.8,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11560,https://api.sleeper.com/projections/nfl/player/11560?season_type=regular&season=2024,,NA,rotowire,CHI,11560,1721634608549,season,nfl,regular,2024,NA,1721634608549,proj,272,3,27.2,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.28,275.28,275.28,18,3,NA,92.4,999,98.9,23.5,92.4,46.9,47.2,46.9,10.4,999,35.6,NA,NA,3802,24,14,380.2,347,545,1,63.67,NA
4663,https://api.sleeper.com/projections/nfl/player/4663?season_type=regular&season=2024,,NA,rotowire,WAS,4663,1721634612077,season,nfl,regular,2024,NA,1721634612077,proj,540,4,54,128,NA,319,2,31.9,8.4,4.2,4.2,8.4,12.6,8.4,42,119.9,161.9,140.9,18,1,42,97.4,999,95.2,128.5,97.4,107.1,108,107.1,131.9,999,107.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9488,https://api.sleeper.com/projections/nfl/player/9488?season_type=regular&season=2024,,NA,rotowire,SEA,9488,1721634617778,season,nfl,regular,2024,NA,1721634617778,proj,10,NA,1,2,NA,723,5,72.3,13.4,6.7,6.7,13.4,20.1,13.4,67,101.3,168.3,134.8,18,1,NA,100.8,999,97.5,95.4,100.8,64.8,68.2,64.8,74.1,999,115.6,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6845,https://api.sleeper.com/projections/nfl/player/6845?season_type=regular&season=2024,,NA,rotowire,CIN,6845,1721634614817,season,nfl,regular,2024,NA,1721634614817,proj,757,6,75.7,183,NA,232,1,23.2,6.4,3.2,3.2,6.4,9.6,6.4,32,140.9,172.9,156.9,18,NA,32,95.4,999,95.2,133,95.4,111.6,111.3,111.6,128.4,999,112.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8228,https://api.sleeper.com/projections/nfl/player/8228?season_type=regular&season=2024,,NA,rotowire,PIT,8228,1721634616747,season,nfl,regular,2024,NA,1721634616747,proj,711,4,71.1,162,NA,317,2,31.7,8.6,4.3,4.3,8.6,12.9,8.6,43,136.8,179.8,158.3,18,1,43,98.7,999,99.8,119.7,98.7,93.5,94.6,93.5,113.1,999,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11637,https://api.sleeper.com/projections/nfl/player/11637?season_type=regular&season=2024,,NA,rotowire,BUF,11637,1721634608658,season,nfl,regular,2024,NA,1721634608658,proj,5,NA,0.5,1,NA,751,5,75.1,11.4,5.7,5.7,11.4,17.1,11.4,57,103.6,160.6,132.1,18,1,NA,99.3,999,100.3,95.6,99.3,68.2,71.5,68.2,79.5,999,113.6,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8167,https://api.sleeper.com/projections/nfl/player/8167?season_type=regular&season=2024,,NA,rotowire,GB,8167,1721634616657,season,nfl,regular,2024,NA,1721634616657,proj,27,NA,2.7,5,NA,774,6,77.4,11.2,5.6,5.6,11.2,16.8,11.2,56,114.1,170.1,142.1,18,1,NA,101.5,999,101,130.8,101.5,100.9,101.3,100.9,112.6,999,119.4,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8183,https://api.sleeper.com/projections/nfl/player/8183?season_type=regular&season=2024,,NA,rotowire,SF,8183,1721634616682,season,nfl,regular,2024,NA,1721634616682,proj,163,2,16.3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.74,293.74,293.74,18,3,NA,101.8,999,101.9,45.7,101.8,104.4,97.8,104.4,31.7,999,28,NA,NA,4011,30,11,401.1,335,497,1,67.4,NA
5022,https://api.sleeper.com/projections/nfl/player/5022?season_type=regular&season=2024,,NA,rotowire,PHI,5022,1721634612496,season,nfl,regular,2024,NA,1721634612496,proj,NA,NA,NA,NA,NA,697,4,69.7,13,6.5,6.5,13,19.5,13,65,91.7,156.7,124.2,18,1,NA,106.4,999,103.8,134.7,106.4,119.8,116.9,119.8,124.7,999,111.5,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
6130,https://api.sleeper.com/projections/nfl/player/6130?season_type=regular&season=2024,,NA,rotowire,NYG,6130,1721634613916,season,nfl,regular,2024,NA,1721634613916,proj,943,5,94.3,229,NA,256,1,25.6,7.2,3.6,3.6,7.2,10.8,7.2,36,153.9,189.9,171.9,18,1,36,103.8,999,104.8,149.3,103.8,113.9,113.2,113.9,134.9,999,117.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5844,https://api.sleeper.com/projections/nfl/player/5844?season_type=regular&season=2024,,NA,rotowire,MIN,5844,1721634613522,season,nfl,regular,2024,NA,1721634613522,proj,NA,NA,NA,NA,NA,618,4,61.8,12,6,6,12,18,12,60,83.8,143.8,113.8,18,1,NA,107.5,999,105.8,81.4,107.5,70,69.8,70,69.4,999,103.3,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
11589,https://api.sleeper.com/projections/nfl/player/11589?season_type=regular&season=2024,,NA,rotowire,ARI,11589,1721634608592,season,nfl,regular,2024,NA,1721634608592,proj,545,4,54.5,130,NA,152,1,15.2,4.2,2.1,2.1,4.2,6.3,4.2,21,97.7,118.7,108.2,18,1,21,104,999,106.4,111.3,104,75.5,77.7,75.5,83.5,999,131.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6768,https://api.sleeper.com/projections/nfl/player/6768?season_type=regular&season=2024,,NA,rotowire,MIA,6768,1721634614708,season,nfl,regular,2024,NA,1721634614708,proj,73,1,7.3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.46,277.46,277.46,18,3,NA,105.6,999,107.8,58.2,105.6,117.6,113.4,117.6,41.2,999,37.4,NA,NA,4104,29,12,410.4,354,524,1,67.56,NA
5001,https://api.sleeper.com/projections/nfl/player/5001?season_type=regular&season=2024,,NA,rotowire,HOU,5001,1721634612469,season,nfl,regular,2024,NA,1721634612469,proj,NA,NA,NA,NA,NA,639,5,63.9,12.2,6.1,6.1,12.2,18.3,12.2,61,91.9,152.9,122.4,18,1,NA,113.6,999,107.8,143.7,113.6,121.7,119.4,121.7,125.6,999,119.5,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
8148,https://api.sleeper.com/projections/nfl/player/8148?season_type=regular&season=2024,,NA,rotowire,DET,8148,1721634616633,season,nfl,regular,2024,NA,1721634616633,proj,32,NA,3.2,5,NA,728,5,72.8,10.4,5.2,5.2,10.4,15.6,10.4,52,104,156,130,18,1,NA,109.9,999,109,146.4,109.9,110.9,110.7,110.9,123.8,999,125.6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9508,https://api.sleeper.com/projections/nfl/player/9508?season_type=regular&season=2024,,NA,rotowire,TEN,9508,1721634617814,season,nfl,regular,2024,NA,1721634617814,proj,588,4,58.8,137,NA,311,2,31.1,8.6,4.3,4.3,8.6,12.9,8.6,43,123.9,166.9,145.4,18,1,43,110.4,999,110.9,125.7,110.4,91.8,92.1,91.8,104,999,121.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3163,https://api.sleeper.com/projections/nfl/player/3163?season_type=regular&season=2024,,NA,rotowire,DET,3163,1721634610721,season,nfl,regular,2024,NA,1721634610721,proj,57,1,5.7,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.98,280.98,280.98,18,3,NA,112.4,999,112.7,65.8,112.4,129.9,123.3,129.9,47.5,999,38.5,NA,NA,4207,29,11,420.7,375,572,1,65.56,NA
8154,https://api.sleeper.com/projections/nfl/player/8154?season_type=regular&season=2024,,NA,rotowire,WAS,8154,1721634616644,season,nfl,regular,2024,NA,1721634616644,proj,747,6,74.7,185,NA,170,1,17,4.6,2.3,2.3,4.6,6.9,4.6,23,131.7,154.7,143.2,18,1,23,107.4,999,111.2,149.3,107.4,106.7,107.8,106.7,127.6,999,129.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5248,https://api.sleeper.com/projections/nfl/player/5248?season_type=regular&season=2024,,NA,rotowire,LAC,5248,1721634612785,season,nfl,regular,2024,NA,1721634612785,proj,844,7,84.4,197,NA,125,1,12.5,3.4,1.7,1.7,3.4,5.1,3.4,17,142.9,159.9,151.4,18,1,17,111.8,999,113.6,165.9,111.8,124.9,129.1,124.9,149.8,999,125.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11566,https://api.sleeper.com/projections/nfl/player/11566?season_type=regular&season=2024,,NA,rotowire,WAS,11566,1721634608562,season,nfl,regular,2024,NA,1721634608562,proj,528,5,52.8,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.56,274.56,274.56,18,3,NA,113.4,999,115.2,53.6,113.4,85.5,86.9,85.5,28.9,999,51.5,NA,NA,3344,19,14,334.4,301,494,1,60.93,NA
5045,https://api.sleeper.com/projections/nfl/player/5045?season_type=regular&season=2024,,NA,rotowire,DEN,5045,1721634612533,season,nfl,regular,2024,NA,1721634612533,proj,5,NA,0.5,1,NA,782,5,78.2,11.6,5.8,5.8,11.6,17.4,11.6,58,106.7,164.7,135.7,18,1,NA,115.2,999,113.7,179.9,115.2,131.9,134.3,131.9,148.4,999,135.9,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11625,https://api.sleeper.com/projections/nfl/player/11625?season_type=regular&season=2024,,NA,rotowire,IND,11625,1721634608641,season,nfl,regular,2024,NA,1721634608641,proj,8,NA,0.8,1,NA,653,4,65.3,10,5,5,10,15,10,50,90.1,140.1,115.1,18,NA,NA,117.1,999,119.2,143.2,117.1,94.9,100.6,94.9,113.8,999,149.8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8121,https://api.sleeper.com/projections/nfl/player/8121?season_type=regular&season=2024,,NA,rotowire,GB,8121,1721634616591,season,nfl,regular,2024,NA,1721634616591,proj,5,NA,0.5,1,NA,761,5,76.1,12.2,6.1,6.1,12.2,18.3,12.2,61,104.6,165.6,135.1,18,1,NA,119.3,999,116.7,159.6,119.3,131.5,130.8,131.5,142.7,999,136.5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4082,https://api.sleeper.com/projections/nfl/player/4082?season_type=regular&season=2024,,NA,rotowire,BUF,4082,1721634611405,season,nfl,regular,2024,NA,1721634611405,proj,94,1,9.4,17,NA,636,3,63.6,12.2,6.1,6.1,12.2,18.3,12.2,61,95,156,125.5,18,1,NA,121.2,999,119.2,206.3,121.2,173.5,170.2,173.5,181.8,999,142.7,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11586,https://api.sleeper.com/projections/nfl/player/11586?season_type=regular&season=2024,,NA,rotowire,LAR,11586,1721634608588,season,nfl,regular,2024,NA,1721634608588,proj,485,4,48.5,110,NA,145,1,14.5,4,2,2,4,6,4,20,91,111,101,18,1,20,116,999,117.2,136.1,116,97.4,101.6,97.4,115.3,999,137.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3164,https://api.sleeper.com/projections/nfl/player/3164?season_type=regular&season=2024,,NA,rotowire,DAL,3164,1721634610723,season,nfl,regular,2024,NA,1721634610723,proj,737,7,73.7,181,NA,208,1,20.8,5.8,2.9,2.9,5.8,8.7,5.8,29,140.5,169.5,155,18,1,29,118.6,999,118.5,171.4,118.6,145.7,145.3,145.7,161.6,999,131.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6797,https://api.sleeper.com/projections/nfl/player/6797?season_type=regular&season=2024,,NA,rotowire,LAC,6797,1721634614750,season,nfl,regular,2024,NA,1721634614750,proj,211,3,21.1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.78,285.78,285.78,18,4,NA,119.2,999,121.6,35,119.2,79,82.2,79,17.6,999,34.5,NA,NA,3967,26,10,396.7,367,556,1,66.01,NA
2374,https://api.sleeper.com/projections/nfl/player/2374?season_type=regular&season=2024,,NA,rotowire,SEA,2374,1721634610405,season,nfl,regular,2024,NA,1721634610405,proj,5,NA,0.5,1,NA,768,5,76.8,12.8,6.4,6.4,12.8,19.2,12.8,64,105.3,169.3,137.3,18,1,NA,122,999,122.2,191.4,122,152.4,146.8,152.4,165.1,999,134.6,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9224,https://api.sleeper.com/projections/nfl/player/9224?season_type=regular&season=2024,,NA,rotowire,CIN,9224,1721634617748,season,nfl,regular,2024,NA,1721634617748,proj,629,4,62.9,151,NA,276,1,27.6,7.2,3.6,3.6,7.2,10.8,7.2,36,120.5,156.5,138.5,18,NA,36,124.3,999,123.9,169,124.3,118.7,122.2,118.7,139.5,999,137.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6826,https://api.sleeper.com/projections/nfl/player/6826?season_type=regular&season=2024,,NA,rotowire,CHI,6826,1721634614792,season,nfl,regular,2024,NA,1721634614792,proj,NA,NA,NA,NA,NA,585,4,58.5,11.4,5.7,5.7,11.4,17.1,11.4,57,80.5,137.5,109,18,1,NA,127.4,999,124.5,137.1,127.4,115.4,115.8,115.4,118.3,999,127.5,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
8134,https://api.sleeper.com/projections/nfl/player/8134?season_type=regular&season=2024,,NA,rotowire,BUF,8134,1721634616613,season,nfl,regular,2024,NA,1721634616613,proj,8,NA,0.8,1,NA,723,4,72.3,12.2,6.1,6.1,12.2,18.3,12.2,61,97.1,158.1,127.6,18,NA,NA,125.1,999,125.3,185.7,125.1,143,142.6,143,155.4,999,145.7,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7600,https://api.sleeper.com/projections/nfl/player/7600?season_type=regular&season=2024,,NA,rotowire,PIT,7600,1721634615841,season,nfl,regular,2024,NA,1721634615841,proj,NA,NA,NA,NA,NA,625,4,62.5,12,6,6,12,18,12,60,84.5,144.5,114.5,18,1,NA,129,999,127.1,157,129,137,125.8,137,130.9,999,128.5,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
8143,https://api.sleeper.com/projections/nfl/player/8143?season_type=regular&season=2024,,NA,rotowire,CLE,8143,1721634616626,season,nfl,regular,2024,NA,1721634616626,proj,488,4,48.8,116,NA,253,1,25.3,7,3.5,3.5,7,10.5,7,35,102.1,137.1,119.6,18,1,35,125.8,999,125.6,179.2,125.8,136.3,137.1,136.3,154.8,999,143.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5947,https://api.sleeper.com/projections/nfl/player/5947?season_type=regular&season=2024,,NA,rotowire,LV,5947,1721634613669,season,nfl,regular,2024,NA,1721634613669,proj,21,NA,2.1,4,NA,678,4,67.8,12,6,6,12,18,12,60,92.38,152.38,122.38,18,1,NA,131.1,999,129.8,185.1,131.1,141.4,143.3,141.4,160,999,140.4,60,NA,12,NA,NA,1.2,1,2,NA,50,NA
7523,https://api.sleeper.com/projections/nfl/player/7523?season_type=regular&season=2024,,NA,rotowire,JAX,7523,1721634615735,season,nfl,regular,2024,NA,1721634615735,proj,316,3,31.6,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.08,287.08,287.08,18,4,NA,123.2,999,128.6,63.1,123.2,112.7,112.1,112.7,29.5,999,46.4,NA,NA,3912,25,13,391.2,368,560,1,65.71,NA
9753,https://api.sleeper.com/projections/nfl/player/9753?season_type=regular&season=2024,,NA,rotowire,SEA,9753,1721634617839,season,nfl,regular,2024,NA,1721634617839,proj,575,4,57.5,137,NA,241,1,24.1,6.6,3.3,3.3,6.6,9.9,6.6,33,109.6,142.6,126.1,18,1,33,128,999,130.5,161.1,128,113,117.5,113,131.3,999,143.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4068,https://api.sleeper.com/projections/nfl/player/4068?season_type=regular&season=2024,,NA,rotowire,NYJ,4068,1721634611386,season,nfl,regular,2024,NA,1721634611386,proj,5,NA,0.5,1,NA,742,5,74.2,10.8,5.4,5.4,10.8,16.2,10.8,54,102.7,156.7,129.7,18,1,NA,130.5,999,131.3,203.4,130.5,158.6,155.9,158.6,177.5,999,141.9,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11626,https://api.sleeper.com/projections/nfl/player/11626?season_type=regular&season=2024,,NA,rotowire,CAR,11626,1721634608642,season,nfl,regular,2024,NA,1721634608642,proj,21,NA,2.1,3,NA,676,5,67.6,10.6,5.3,5.3,10.6,15.9,10.6,53,99.7,152.7,126.2,18,NA,NA,131.8,999,131.4,151.5,131.8,98.7,98,98.7,107.6,999,148.5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9481,https://api.sleeper.com/projections/nfl/player/9481?season_type=regular&season=2024,,NA,rotowire,GB,9481,1721634617769,season,nfl,regular,2024,NA,1721634617769,proj,NA,NA,NA,NA,NA,601,4,60.1,10.4,5.2,5.2,10.4,15.6,10.4,52,84.1,136.1,110.1,18,NA,NA,137.3,999,133.7,176.3,137.3,143.6,143.6,143.6,149.2,999,139.9,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
6783,https://api.sleeper.com/projections/nfl/player/6783?season_type=regular&season=2024,,NA,rotowire,CLE,6783,1721634614726,season,nfl,regular,2024,NA,1721634614726,proj,11,NA,1.1,2,NA,710,5,71,11,5.5,5.5,11,16.5,11,55,100.1,155.1,127.6,18,1,NA,135.2,999,134.2,170.2,135.2,128.2,128.9,128.2,140,999,147.9,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,https://api.sleeper.com/projections/nfl/player/1166?season_type=regular&season=2024,,NA,rotowire,ATL,1166,1721634608686,season,nfl,regular,2024,NA,1721634608686,proj,75,1,7.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.1,261.1,261.1,18,3,NA,134.5,999,135.9,107.1,134.5,166.8,157.4,166.8,87.7,999,64.7,NA,NA,3990,26,12,399,373,553,1,67.45,NA
11643,https://api.sleeper.com/projections/nfl/player/11643?season_type=regular&season=2024,,NA,rotowire,MIA,11643,1721634608664,season,nfl,regular,2024,NA,1721634608664,proj,280,2,28,63,NA,83,1,8.3,2.4,1.2,1.2,2.4,3.6,2.4,12,54.3,66.3,60.3,18,NA,12,142.5,999,136.5,184.3,142.5,125,131.9,125,141.1,999,164.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9500,https://api.sleeper.com/projections/nfl/player/9500?season_type=regular&season=2024,,NA,rotowire,IND,9500,1721634617797,season,nfl,regular,2024,NA,1721634617797,proj,20,NA,2,3,NA,653,4,65.3,11.8,5.9,5.9,11.8,17.7,11.8,59,89.3,148.3,118.8,18,1,NA,137,999,137.3,191.3,137,122.8,124.7,122.8,137.8,999,163.4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7594,https://api.sleeper.com/projections/nfl/player/7594?season_type=regular&season=2024,,NA,rotowire,CAR,7594,1721634615833,season,nfl,regular,2024,NA,1721634615833,proj,595,4,59.5,145,NA,157,1,15.7,4.4,2.2,2.2,4.4,6.6,4.4,22,103.2,125.2,114.2,18,1,22,140.9,999,137.5,202.7,140.9,146.9,147,146.9,167.4,999,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8676,https://api.sleeper.com/projections/nfl/player/8676?season_type=regular&season=2024,,NA,rotowire,NO,8676,1721634617351,season,nfl,regular,2024,NA,1721634617351,proj,52,NA,5.2,8,NA,700,4,70,10.4,5.2,5.2,10.4,15.6,10.4,52,97.2,149.2,123.2,18,1,NA,133.4,999,140,203.2,133.4,159.7,158.5,159.7,167.9,999,151.5,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11627,https://api.sleeper.com/projections/nfl/player/11627?season_type=regular&season=2024,,NA,rotowire,DEN,11627,1721634608644,season,nfl,regular,2024,NA,1721634608644,proj,5,NA,0.5,1,NA,579,4,57.9,9.4,4.7,4.7,9.4,14.1,9.4,47,82.4,129.4,105.9,18,NA,NA,144,999,143.7,173.7,144,119.5,121,119.5,135.5,999,166,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,https://api.sleeper.com/projections/nfl/player/421?season_type=regular&season=2024,,NA,rotowire,LAR,421,1721634611568,season,nfl,regular,2024,NA,1721634611568,proj,68,1,6.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.2,274.2,274.2,18,3,NA,136.2,999,139.9,121.5,136.2,213.1,201.5,213.1,106.2,999,65.4,NA,NA,4085,29,14,408.5,364,563,1,64.65,NA
6806,https://api.sleeper.com/projections/nfl/player/6806?season_type=regular&season=2024,,NA,rotowire,LAC,6806,1721634614763,season,nfl,regular,2024,NA,1721634614763,proj,242,2,24.2,58,NA,89,1,8.9,2.4,1.2,1.2,2.4,3.6,2.4,12,49.1,61.1,55.1,18,1,12,143.8,999,142.1,201.5,143.8,151.9,155.5,151.9,166.1,999,161.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9757,https://api.sleeper.com/projections/nfl/player/9757?season_type=regular&season=2024,,NA,rotowire,NO,9757,1721634617844,season,nfl,regular,2024,NA,1721634617844,proj,427,3,42.7,102,NA,136,1,13.6,3.8,1.9,1.9,3.8,5.7,3.8,19,78.3,97.3,87.8,18,1,19,141,999,141.2,188,141,123.3,127.9,123.3,137.1,999,154.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,https://api.sleeper.com/projections/nfl/player/96?season_type=regular&season=2024,,NA,rotowire,NYJ,96,1721634617826,season,nfl,regular,2024,NA,1721634617826,proj,96,1,9.6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.48,266.48,266.48,18,3,NA,139.1,999,143.9,139.6,139.1,201.9,199.9,201.9,121.8,999,75.3,NA,NA,3897,27,9,389.7,352,545,1,64.59,NA
