sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,player_data-category,player_data-last_modified,player_data-week,player_data-season,player_data-season_type,player_data-sport,player_data-player_id,player_data-game_id,player_data-updated_at,player_data-team,player_data-company,player_data-opponent,player_data-player
4973,https://api.sleeper.com/projections/nfl/player/4973?season_type=regular&season=2024,NA,231.7,999,290.5,351.4,327.3,351.4,287.6,513.4,275.8,999,287.6,NA,NA,18,54.8,68.8,40.8,28,5.6,8.4,5.6,2.8,2.8,5.6,28.8,2,288,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217643028,NA,2024,regular,nfl,4973,season,1733217643028,LAC,rotowire,NA,
5995,https://api.sleeper.com/projections/nfl/player/5995?season_type=regular&season=2024,NA,257.5,999,292.2,297.8,329,297.8,253.5,490.8,240.2,999,253.5,33,NA,18,81.5,98,65,33,6.6,9.9,6.6,3.3,3.3,6.6,24,1,240,NA,54,23,2,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217645527,NA,2024,regular,nfl,5995,season,1733217645527,BAL,rotowire,NA,
10866,https://api.sleeper.com/projections/nfl/player/10866?season_type=regular&season=2024,NA,189.8,999,207.8,356,343.6,356,294.1,326.3,290.6,999,294.1,NA,1,18,56.24,56.24,56.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,20,NA,NA,62.5,NA,136,85,90.6,4,6,906,NA,proj,1733217632357,NA,2024,regular,nfl,10866,season,1733217632357,LV,rotowire,NA,
9505,https://api.sleeper.com/projections/nfl/player/9505?season_type=regular&season=2024,NA,309.5,999,270.1,258.2,289.5,258.2,279.7,462.2,289.9,999,279.7,9,NA,18,30.8,35.3,26.3,9,1.8,2.7,1.8,0.9,0.9,1.8,7,NA,70,NA,31,13.3,1,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217653385,NA,2024,regular,nfl,9505,season,1733217653385,DAL,rotowire,NA,
8225,https://api.sleeper.com/projections/nfl/player/8225?season_type=regular&season=2024,NA,238,999,258.3,316,300.9,316,292.5,475.9,279.7,999,292.5,NA,NA,18,26,32.5,19.5,13,2.6,3.9,2.6,1.3,1.3,2.6,13.5,1,135,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217651451,NA,2024,regular,nfl,8225,season,1733217651451,NYG,rotowire,NA,
11559,https://api.sleeper.com/projections/nfl/player/11559?season_type=regular&season=2024,NA,196.9,999,117.2,171,172.3,171,260.7,193.7,266.9,999,260.7,NA,1,18,34.16,34.16,34.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3.8,1,38,NA,NA,62.3,NA,61,38,40.9,2,3,409,NA,proj,1733217634584,NA,2024,regular,nfl,11559,season,1733217634584,ATL,rotowire,NA,
7596,https://api.sleeper.com/projections/nfl/player/7596?season_type=regular&season=2024,NA,241.5,999,223.4,217.9,215.5,217.9,267,420.4,276.2,999,267,NA,NA,18,80,99,61,38,7.6,11.4,7.6,3.8,3.8,7.6,41.2,3,412,NA,4,1.8,NA,18,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217649690,NA,2024,regular,nfl,7596,season,1733217649690,CLE,rotowire,NA,
7567,https://api.sleeper.com/projections/nfl/player/7567?season_type=regular&season=2024,NA,263.5,999,247,230.8,255.1,230.8,261.8,449.9,270.5,999,261.8,14,NA,18,48.2,55.2,41.2,14,2.8,4.2,2.8,1.4,1.4,2.8,10.4,1,104,NA,45,18.8,1,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217649612,NA,2024,regular,nfl,7567,season,1733217649612,PHI,rotowire,NA,
10863,https://api.sleeper.com/projections/nfl/player/10863?season_type=regular&season=2024,NA,268.3,999,238.2,255.7,258.7,255.7,295.1,452,282.8,999,295.1,NA,NA,18,54.6,65.6,43.6,22,4.4,6.6,4.4,2.2,2.2,4.4,31.2,2,312,NA,1,0.4,NA,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217632349,NA,2024,regular,nfl,10863,season,1733217632349,DEN,rotowire,NA,
11610,https://api.sleeper.com/projections/nfl/player/11610?season_type=regular&season=2024,NA,263.1,999,219.7,211.7,209.3,211.7,281.8,389.5,279.2,999,281.8,NA,NA,18,30.5,37,24,13,2.6,3.9,2.6,1.3,1.3,2.6,16.6,1,166,NA,2,1.4,NA,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634714,NA,2024,regular,nfl,11610,season,1733217634714,MIA,rotowire,NA,
4171,https://api.sleeper.com/projections/nfl/player/4171?season_type=regular&season=2024,NA,279.2,999,303.7,325,340.1,325,287.3,617.8,299.9,999,287.3,NA,NA,18,87.9,107.9,67.9,40,8,12,8,4,4,8,49.3,3,493,NA,1,0.6,NA,6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217641282,NA,2024,regular,nfl,4171,season,1733217641282,DEN,rotowire,NA,
7066,https://api.sleeper.com/projections/nfl/player/7066?season_type=regular&season=2024,NA,269.8,999,265.5,269.2,286.5,269.2,293.5,511.8,293.5,999,293.5,NA,NA,18,48,58,38,20,4,6,4,2,2,4,25.6,2,256,NA,1,0.4,NA,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217648258,NA,2024,regular,nfl,7066,season,1733217648258,NE,rotowire,NA,
6151,https://api.sleeper.com/projections/nfl/player/6151?season_type=regular&season=2024,NA,265,999,252.8,233.3,259.9,233.3,291.3,428.5,301.3,999,291.3,6,1,18,30.8,33.8,27.8,6,1.2,1.8,1.2,0.6,0.6,1.2,4.4,NA,44,NA,47,19.4,1,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217645940,NA,2024,regular,nfl,6151,season,1733217645940,CAR,rotowire,NA,
9492,https://api.sleeper.com/projections/nfl/player/9492?season_type=regular&season=2024,NA,315.5,999,257.2,274.9,298.9,274.9,683.4,510.6,307.6,999,683.4,NA,NA,18,31.2,38.2,24.2,14,2.8,4.2,2.8,1.4,1.4,2.8,17.2,1,172,NA,2,1,NA,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217653343,NA,2024,regular,nfl,9492,season,1733217653343,TB,rotowire,NA,
8135,https://api.sleeper.com/projections/nfl/player/8135?season_type=regular&season=2024,NA,266.2,999,221.1,209.2,214.8,209.2,282.1,393.5,302.5,999,282.1,NA,1,18,86.5,104.5,68.5,36,7.2,10.8,7.2,3.6,3.6,7.2,49.1,3,491,NA,7,3.4,NA,34,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217651212,NA,2024,regular,nfl,8135,season,1733217651212,TEN,rotowire,NA,
7593,https://api.sleeper.com/projections/nfl/player/7593?season_type=regular&season=2024,NA,256,999,277.2,292.3,319.4,292.3,257.4,477.5,263.9,999,257.4,10,NA,18,56.3,61.3,51.3,10,2,3,2,1,1,2,7.5,NA,75,NA,75,31.8,2,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217649677,NA,2024,regular,nfl,7593,season,1733217649677,IND,rotowire,NA,
11570,https://api.sleeper.com/projections/nfl/player/11570?season_type=regular&season=2024,NA,275.1,999,230.4,218.3,242,218.3,284.7,411.2,286,999,284.7,6,NA,18,33,36,30,6,1.2,1.8,1.2,0.6,0.6,1.2,4.4,NA,44,NA,45,19.6,1,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634608,NA,2024,regular,nfl,11570,season,1733217634608,BAL,rotowire,NA,
11573,https://api.sleeper.com/projections/nfl/player/11573?season_type=regular&season=2024,NA,319.9,999,239.5,205.5,210.7,205.5,286.3,419.1,304.9,999,286.3,6,NA,18,27.8,30.8,24.8,6,1.2,1.8,1.2,0.6,0.6,1.2,4.3,NA,43,NA,34,14.5,1,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634613,NA,2024,regular,nfl,11573,season,1733217634613,BUF,rotowire,NA,
10223,https://api.sleeper.com/projections/nfl/player/10223?season_type=regular&season=2024,NA,259.1,999,267.3,295.1,274.6,295.1,647.2,486.8,297.4,999,647.2,12,NA,18,57.5,63.5,51.5,12,2.4,3.6,2.4,1.2,1.2,2.4,8.8,1,88,NA,60,24.7,2,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217632159,NA,2024,regular,nfl,10223,season,1733217632159,NYG,rotowire,NA,
8162,https://api.sleeper.com/projections/nfl/player/8162?season_type=regular&season=2024,NA,221.8,999,196.4,318.4,303.8,318.4,999,337.8,535.7,999,999,NA,1,18,36.18,36.18,36.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4.1,1,41,NA,NA,65.15,NA,66,43,45.2,2,3,452,NA,proj,1733217651287,NA,2024,regular,nfl,8162,season,1733217651287,SEA,rotowire,NA,
11562,https://api.sleeper.com/projections/nfl/player/11562?season_type=regular&season=2024,NA,262.5,999,191.6,247.4,244,247.4,630.3,314.2,578.2,999,630.3,NA,1,18,19.4,19.4,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2.8,NA,28,NA,NA,56.9,NA,58,33,31.5,2,2,315,NA,proj,1733217634591,NA,2024,regular,nfl,11562,season,1733217634591,NO,rotowire,NA,
11567,https://api.sleeper.com/projections/nfl/player/11567?season_type=regular&season=2024,NA,690.7,999,218.3,273.2,287.5,273.2,999,403.5,508.4,999,999,NA,NA,18,11.52,11.52,11.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,10,NA,NA,60.71,NA,28,17,18.8,1,1,188,NA,proj,1733217634603,NA,2024,regular,nfl,11567,season,1733217634603,NYJ,rotowire,NA,
11592,https://api.sleeper.com/projections/nfl/player/11592?season_type=regular&season=2024,NA,302.6,999,222.2,227.3,250.2,227.3,679.2,390.2,647.9,999,679.2,NA,NA,18,67.2,84.2,50.2,34,6.8,10.2,6.8,3.4,3.4,6.8,32.2,3,322,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634669,NA,2024,regular,nfl,11592,season,1733217634669,CIN,rotowire,NA,
11599,https://api.sleeper.com/projections/nfl/player/11599?season_type=regular&season=2024,NA,306.6,999,225.6,215.4,237.2,215.4,606.9,394.5,700.8,999,606.9,NA,NA,18,29.4,36.9,21.9,15,3,4.5,3,1.5,1.5,3,15.9,1,159,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634686,NA,2024,regular,nfl,11599,season,1733217634686,HOU,rotowire,NA,
10225,https://api.sleeper.com/projections/nfl/player/10225?season_type=regular&season=2024,NA,279.5,999,233.8,223.5,246.1,223.5,285.4,446.8,298.2,999,285.4,NA,NA,18,58.2,71.7,44.7,27,5.4,8.1,5.4,2.7,2.7,5.4,31.9,2,319,NA,1,0.8,NA,8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217632168,NA,2024,regular,nfl,10225,season,1733217632168,DAL,rotowire,NA,
11616,https://api.sleeper.com/projections/nfl/player/11616?season_type=regular&season=2024,NA,343.5,999,231.9,229.7,247.2,229.7,666.9,431.7,612.5,999,666.9,NA,NA,18,25.5,31,20,11,2.2,3.3,2.2,1.1,1.1,2.2,13.4,1,134,NA,1,0.6,NA,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634732,NA,2024,regular,nfl,11616,season,1733217634732,SF,rotowire,NA,
7610,https://api.sleeper.com/projections/nfl/player/7610?season_type=regular&season=2024,NA,308.6,999,231.8,355.4,342,355.4,669.1,431,699.1,999,669.1,NA,NA,18,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.9,NA,19,NA,NA,60.71,NA,28,17,19.5,1,1,195,NA,proj,1733217649726,NA,2024,regular,nfl,7610,season,1733217649726,DAL,rotowire,NA,
11595,https://api.sleeper.com/projections/nfl/player/11595?season_type=regular&season=2024,NA,334.2,999,236.8,220.6,241.2,220.6,599.5,415.7,698.6,999,599.5,NA,NA,18,24.8,30.8,18.8,12,2.4,3.6,2.4,1.2,1.2,2.4,12.8,1,128,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634676,NA,2024,regular,nfl,11595,season,1733217634676,KC,rotowire,NA,
3257,https://api.sleeper.com/projections/nfl/player/3257?season_type=regular&season=2024,NA,202.3,999,241.5,680.7,652.8,680.7,607.2,395,643.7,999,607.2,NA,3,18,230.14,230.14,230.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,28.3,3,283,NA,NA,59.83,NA,468,280,314.6,12,19,3146,NA,proj,1733217639952,NA,2024,regular,nfl,3257,season,1733217639952,NE,rotowire,NA,
5854,https://api.sleeper.com/projections/nfl/player/5854?season_type=regular&season=2024,NA,261.3,999,250.1,519.8,633.2,519.8,999,455.2,550.7,999,999,NA,1,18,27.22,27.22,27.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.1,NA,21,NA,NA,61.29,NA,62,38,42.8,2,3,428,NA,proj,1733217645156,NA,2024,regular,nfl,5854,season,1733217645156,NYG,rotowire,NA,
6111,https://api.sleeper.com/projections/nfl/player/6111?season_type=regular&season=2024,NA,273.2,999,255.3,634.7,674.7,634.7,666.8,491.4,669.9,999,666.8,NA,NA,18,18.72,18.72,18.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.2,NA,22,NA,NA,62.86,NA,35,22,23.8,1,2,238,NA,proj,1733217645839,NA,2024,regular,nfl,6111,season,1733217645839,CIN,rotowire,NA,
11652,https://api.sleeper.com/projections/nfl/player/11652?season_type=regular&season=2024,NA,298,999,253.4,221.6,243.9,221.6,669.6,425.5,683.7,999,669.6,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634817,NA,2024,regular,nfl,11652,season,1733217634817,JAX,rotowire,NA,
11636,https://api.sleeper.com/projections/nfl/player/11636?season_type=regular&season=2024,NA,698.9,999,254.7,252.1,291.6,252.1,593.4,463.4,515.5,999,593.4,NA,NA,18,30.2,37.2,23.2,14,2.8,4.2,2.8,1.4,1.4,2.8,16.7,1,167,NA,1,0.5,NA,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634779,NA,2024,regular,nfl,11636,season,1733217634779,PHI,rotowire,NA,
11605,https://api.sleeper.com/projections/nfl/player/11605?season_type=regular&season=2024,NA,337,999,260.7,302.3,293.7,302.3,685.3,463.4,677.7,999,685.3,NA,NA,18,48.8,60.3,37.3,23,4.6,6.9,4.6,2.3,2.3,4.6,25.3,2,253,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634699,NA,2024,regular,nfl,11605,season,1733217634699,NE,rotowire,NA,
9998,https://api.sleeper.com/projections/nfl/player/9998?season_type=regular&season=2024,NA,338,999,255.3,377.3,699,377.3,999,506.2,613.8,999,999,NA,NA,18,14.32,14.32,14.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.6,NA,26,NA,NA,62.5,NA,32,20,21.8,1,1,218,NA,proj,1733217653477,NA,2024,regular,nfl,9998,season,1733217653477,DET,rotowire,NA,
9220,https://api.sleeper.com/projections/nfl/player/9220?season_type=regular&season=2024,NA,313.9,999,261.8,264,297.7,264,289.3,527.7,308.3,999,289.3,8,NA,18,35.3,39.3,31.3,8,1.6,2.4,1.6,0.8,0.8,1.6,5.9,1,59,NA,32,13.4,1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217653264,NA,2024,regular,nfl,9220,season,1733217653264,IND,rotowire,NA,
11615,https://api.sleeper.com/projections/nfl/player/11615?season_type=regular&season=2024,NA,351.1,999,268.4,267.7,299.4,267.7,691,540.9,539.2,999,691,NA,NA,18,26.2,31.7,20.7,11,2.2,3.3,2.2,1.1,1.1,2.2,14.1,1,141,NA,1,0.6,NA,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634729,NA,2024,regular,nfl,11615,season,1733217634729,PHI,rotowire,NA,
6886,https://api.sleeper.com/projections/nfl/player/6886?season_type=regular&season=2024,NA,274.1,999,263.1,261.6,281.7,261.6,278.5,442.7,667.9,999,278.5,NA,NA,18,26.3,31.8,20.8,11,2.2,3.3,2.2,1.1,1.1,2.2,14.3,1,143,NA,1,0.5,NA,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217647760,NA,2024,regular,nfl,6886,season,1733217647760,NA,rotowire,NA,
11633,https://api.sleeper.com/projections/nfl/player/11633?season_type=regular&season=2024,NA,687.8,999,273.5,307.7,309.9,307.7,581,551.5,607.8,999,581,NA,NA,18,26.2,31.7,20.7,11,2.2,3.3,2.2,1.1,1.1,2.2,14.1,1,141,NA,1,0.6,NA,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634771,NA,2024,regular,nfl,11633,season,1733217634771,CLE,rotowire,NA,
11646,https://api.sleeper.com/projections/nfl/player/11646?season_type=regular&season=2024,NA,675.3,999,282.3,303,290.3,303,623.5,563.8,659.8,999,623.5,NA,NA,18,56.4,69.4,43.4,26,5.2,7.8,5.2,2.6,2.6,5.2,31.4,2,314,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634798,NA,2024,regular,nfl,11646,season,1733217634798,CAR,rotowire,NA,
9227,https://api.sleeper.com/projections/nfl/player/9227?season_type=regular&season=2024,NA,358.9,999,276.5,276.1,310.4,276.1,999,559.4,312,999,999,2,NA,18,7,8,6,2,0.4,0.6,0.4,0.2,0.2,0.4,1.4,NA,14,NA,11,4.6,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217653283,NA,2024,regular,nfl,9227,season,1733217653283,NYJ,rotowire,NA,
11557,https://api.sleeper.com/projections/nfl/player/11557?season_type=regular&season=2024,NA,511.2,999,259.7,344,319.3,344,541.4,479.2,653.5,999,541.4,NA,1,18,10.3,10.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.7,NA,17,NA,NA,56.67,NA,30,17,19,1,1,190,NA,proj,1733217634580,NA,2024,regular,nfl,11557,season,1733217634580,NE,rotowire,NA,
10226,https://api.sleeper.com/projections/nfl/player/10226?season_type=regular&season=2024,NA,295.2,999,263,251.2,284.9,251.2,657.9,487.8,599.5,999,657.9,NA,NA,18,86.7,106.2,67.2,39,7.8,11.7,7.8,3.9,3.9,7.8,48.1,3,481,NA,1,1.1,NA,11,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217632173,NA,2024,regular,nfl,10226,season,1733217632173,CIN,rotowire,NA,
8142,https://api.sleeper.com/projections/nfl/player/8142?season_type=regular&season=2024,NA,318.7,999,274,268.3,295.4,268.3,615.6,567.7,529.4,999,615.6,NA,NA,18,70.9,83.4,58.4,25,5,7.5,5,2.5,2.5,5,39.9,3,399,NA,1,0.5,NA,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217651229,NA,2024,regular,nfl,8142,season,1733217651229,IND,rotowire,NA,
10444,https://api.sleeper.com/projections/nfl/player/10444?season_type=regular&season=2024,NA,299.2,999,272,312,308.2,312,657.1,598.3,650.3,999,657.1,NA,NA,18,52.9,63.9,41.9,22,4.4,6.6,4.4,2.2,2.2,4.4,29.4,2,294,NA,1,0.5,NA,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217632258,NA,2024,regular,nfl,10444,season,1733217632258,CLE,rotowire,NA,
11571,https://api.sleeper.com/projections/nfl/player/11571?season_type=regular&season=2024,NA,690.7,999,275.5,259.8,301.5,259.8,685.1,553.4,558.8,999,685.1,5,NA,18,24.7,27.2,22.2,5,1,1.5,1,0.5,0.5,1,3.7,NA,37,NA,30,12.5,1,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634610,NA,2024,regular,nfl,11571,season,1733217634610,NYJ,rotowire,NA,
7562,https://api.sleeper.com/projections/nfl/player/7562?season_type=regular&season=2024,NA,305.8,999,284.8,271,279.7,271,659.8,562.4,655.6,999,659.8,NA,NA,18,52.8,63.8,41.8,22,4.4,6.6,4.4,2.2,2.2,4.4,27.8,2,278,NA,3,2,NA,20,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217649600,NA,2024,regular,nfl,7562,season,1733217649600,LAR,rotowire,NA,
7606,https://api.sleeper.com/projections/nfl/player/7606?season_type=regular&season=2024,NA,310,999,286.7,277.7,306.9,277.7,571.2,561.5,296.3,999,571.2,NA,NA,18,35.1,42.1,28.1,14,2.8,4.2,2.8,1.4,1.4,2.8,17.2,1,172,NA,8,4.9,NA,49,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217649714,NA,2024,regular,nfl,7606,season,1733217649714,CLE,rotowire,NA,
2306,https://api.sleeper.com/projections/nfl/player/2306?season_type=regular&season=2024,NA,260.3,999,279.7,670.8,651,670.8,697.7,503.4,492.1,999,697.7,NA,1,18,75.68,75.68,75.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,1,70,NA,NA,65.75,NA,146,96,104.2,5,7,1042,NA,proj,1733217638988,NA,2024,regular,nfl,2306,season,1733217638988,CLE,rotowire,NA,
19,https://api.sleeper.com/projections/nfl/player/19?season_type=regular&season=2024,NA,236.4,999,279.3,619.1,620.1,619.1,700.8,495.2,680.7,999,700.8,NA,1,18,60.42,60.42,60.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.1,NA,21,NA,NA,65.22,1,138,90,93.3,3,6,933,NA,proj,1733217638604,NA,2024,regular,nfl,19,season,1733217638604,IND,rotowire,NA,
11815,https://api.sleeper.com/projections/nfl/player/11815?season_type=regular&season=2024,NA,688.8,999,271.8,250.1,279.3,250.1,603.7,519.9,652.1,999,603.7,NA,NA,18,28.1,33.6,22.6,11,2.2,3.3,2.2,1.1,1.1,2.2,16.6,1,166,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217635288,NA,2024,regular,nfl,11815,season,1733217635288,GB,rotowire,NA,
11748,https://api.sleeper.com/projections/nfl/player/11748?season_type=regular&season=2024,NA,679.6,999,287.7,303.3,288,303.3,628.4,559.2,651.8,999,628.4,NA,NA,18,53,65,41,24,4.8,7.2,4.8,2.4,2.4,4.8,29,2,290,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217635090,NA,2024,regular,nfl,11748,season,1733217635090,NO,rotowire,NA,
11580,https://api.sleeper.com/projections/nfl/player/11580?season_type=regular&season=2024,NA,688.8,999,291.7,348.2,330.3,348.2,999,635.9,599.7,999,999,3,NA,18,20.4,21.9,18.9,3,0.6,0.9,0.6,0.3,0.3,0.6,2.2,NA,22,NA,26,10.7,1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634636,NA,2024,regular,nfl,11580,season,1733217634636,CAR,rotowire,NA,
11783,https://api.sleeper.com/projections/nfl/player/11783?season_type=regular&season=2024,NA,345,999,283.8,301.3,276.4,301.3,999,535.8,689.6,999,999,NA,NA,18,24.1,29.6,18.6,11,2.2,3.3,2.2,1.1,1.1,2.2,12.6,1,126,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217635180,NA,2024,regular,nfl,11783,season,1733217635180,DAL,rotowire,NA,
11568,https://api.sleeper.com/projections/nfl/player/11568?season_type=regular&season=2024,NA,662,999,294.4,319.5,295.6,319.5,999,612,685.7,999,999,4,NA,18,21.7,23.7,19.7,4,0.8,1.2,0.8,0.4,0.4,0.8,2.9,NA,29,NA,26,10.8,1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217634605,NA,2024,regular,nfl,11568,season,1733217634605,DEN,rotowire,NA,
8160,https://api.sleeper.com/projections/nfl/player/8160?season_type=regular&season=2024,NA,316.6,999,289,667.3,657.7,667.3,999,534.4,507.8,999,999,NA,1,18,11.4,11.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.4,NA,14,NA,NA,63.64,NA,33,21,22.5,1,1,225,NA,proj,1733217651283,NA,2024,regular,nfl,8160,season,1733217651283,PHI,rotowire,NA,
10219,https://api.sleeper.com/projections/nfl/player/10219?season_type=regular&season=2024,NA,311.1,999,293.1,299.2,305.7,299.2,642.9,543.3,695.8,999,642.9,7,NA,18,44.1,47.6,40.6,7,1.4,2.1,1.4,0.7,0.7,1.4,5.1,NA,51,NA,57,23.5,2,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217632145,NA,2024,regular,nfl,10219,season,1733217632145,WAS,rotowire,NA,
7538,https://api.sleeper.com/projections/nfl/player/7538?season_type=regular&season=2024,NA,653.9,999,298.1,614,679.3,614,492.4,630.6,622.4,999,492.4,NA,NA,18,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.7,NA,17,NA,NA,62.07,NA,29,18,20,1,1,200,NA,proj,1733217649539,NA,2024,regular,nfl,7538,season,1733217649539,DEN,rotowire,NA,
10213,https://api.sleeper.com/projections/nfl/player/10213?season_type=regular&season=2024,NA,258.8,999,287.7,300.1,335,300.1,283.4,507.4,291,999,283.4,NA,NA,18,120.9,147.9,93.9,54,10.8,16.2,10.8,5.4,5.4,10.8,57.6,4,576,NA,11,6.3,1,63,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217632124,NA,2024,regular,nfl,10213,season,1733217632124,LV,rotowire,NA,
8168,https://api.sleeper.com/projections/nfl/player/8168?season_type=regular&season=2024,NA,359.4,999,306.7,319.5,350.6,319.5,594.5,684.2,630.9,999,594.5,NA,NA,18,25.8,31.8,19.8,12,2.4,3.6,2.4,1.2,1.2,2.4,12.9,1,129,NA,2,0.9,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217651297,NA,2024,regular,nfl,8168,season,1733217651297,KC,rotowire,NA,
8159,https://api.sleeper.com/projections/nfl/player/8159?season_type=regular&season=2024,NA,343.8,999,299.6,567.8,654,567.8,378,618.7,567.2,999,378,NA,1,18,63.84,63.84,63.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8.6,1,86,NA,NA,60.61,NA,132,80,88.1,4,5,881,NA,proj,1733217651280,NA,2024,regular,nfl,8159,season,1733217651280,LV,rotowire,NA,
