sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,pr_td,player_data-category,player_data-last_modified,player_data-week,player_data-season,player_data-season_type,player_data-sport,player_data-game_id,player_data-player_id,player_data-updated_at,player_data-team,player_data-company,player_data-opponent,player_data-player
4199,https://api.sleeper.com/projections/nfl/player/4199?season_type=regular&season=2024,NA,74.8,999,106.9,85.6,84,85.6,55.8,83.1,58.8,999,55.8,36,1,18,179.2,197.2,161.2,36,7.2,10.8,7.2,3.6,3.6,7.2,26.7,2,267,NA,203,88.5,6,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467799,NA,2024,regular,nfl,season,4199,1724399467799,MIN,rotowire,NA,
4137,https://api.sleeper.com/projections/nfl/player/4137?season_type=regular&season=2024,NA,84.1,999,121.4,101.6,100.8,101.6,59.7,110.4,62.5,999,59.7,33,1,18,175.3,191.8,158.8,33,6.6,9.9,6.6,3.3,3.3,6.6,24.6,1,246,NA,204,88.2,7,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467701,NA,2024,regular,nfl,season,4137,1724399467701,ARI,rotowire,NA,
4950,https://api.sleeper.com/projections/nfl/player/4950?season_type=regular&season=2024,NA,76.1,999,101.6,89.9,87.7,89.9,67.7,99.2,66.6,999,67.7,NA,1,18,178.8,219.3,138.3,81,16.2,24.3,16.2,8.1,8.1,16.2,103.2,6,1032,NA,2,1.1,NA,11,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468891,NA,2024,regular,nfl,season,4950,1724399468891,JAX,rotowire,NA,
11620,https://api.sleeper.com/projections/nfl/player/11620?season_type=regular&season=2024,NA,91.6,999,39.9,28.5,34.7,28.5,72.8,55.7,72.6,999,72.8,NA,1,18,166.3,201.8,130.8,71,14.2,21.3,14.2,7.1,7.1,14.2,96.1,6,961,NA,1,0.7,NA,7,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463927,NA,2024,regular,nfl,season,11620,1724399463927,CHI,rotowire,NA,
6770,https://api.sleeper.com/projections/nfl/player/6770?season_type=regular&season=2024,NA,15.6,999,9.4,54.3,54.2,54.3,62.3,18,61.2,999,62.3,NA,4,18,305.48,305.48,305.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,18.4,2,184,NA,NA,67.51,1,594,401,422.7,12,31,4227,NA,NA,proj,1724399471862,NA,2024,regular,nfl,season,6770,1724399471862,CIN,rotowire,NA,
5892,https://api.sleeper.com/projections/nfl/player/5892?season_type=regular&season=2024,NA,82.7,999,97.9,76.1,76.4,76.1,62.8,89.4,65.8,999,62.8,22,1,18,176.3,187.3,165.3,22,4.4,6.6,4.4,2.2,2.2,4.4,16,1,160,NA,206,91.3,9,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470431,NA,2024,regular,nfl,season,5892,1724399470431,DET,rotowire,NA,
6790,https://api.sleeper.com/projections/nfl/player/6790?season_type=regular&season=2024,NA,78.6,999,71.6,53.4,53.9,53.4,64.1,69.2,62.1,999,64.1,37,1,18,166,184.5,147.5,37,7.4,11.1,7.4,3.7,3.7,7.4,27.1,1,271,NA,191,80.4,6,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399471894,NA,2024,regular,nfl,season,6790,1724399471894,CHI,rotowire,NA,
5927,https://api.sleeper.com/projections/nfl/player/5927?season_type=regular&season=2024,NA,81.1,999,92.2,83.2,82.6,83.2,68,91.6,68.7,999,68,NA,1,18,168.9,207.4,130.4,77,15.4,23.1,15.4,7.7,7.7,15.4,101.8,5,1018,NA,1,0.6,NA,6,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470496,NA,2024,regular,nfl,season,5927,1724399470496,WAS,rotowire,NA,
4066,https://api.sleeper.com/projections/nfl/player/4066?season_type=regular&season=2024,NA,68.2,999,94.6,95.3,92.1,95.3,71.6,84.4,67.6,999,71.6,NA,1,18,129,165.5,92.5,73,14.6,21.9,14.6,7.3,7.3,14.6,70.5,4,705,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467575,NA,2024,regular,nfl,season,4066,1724399467575,JAX,rotowire,NA,
10229,https://api.sleeper.com/projections/nfl/player/10229?season_type=regular&season=2024,NA,95.5,999,78.8,68.9,66.3,68.9,81.7,87,69.7,999,81.7,NA,1,18,169.1,211.6,126.6,85,17,25.5,17,8.5,8.5,17,91.7,6,917,NA,2,0.9,NA,9,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399462416,NA,2024,regular,nfl,season,10229,1724399462416,KC,rotowire,NA,
9756,https://api.sleeper.com/projections/nfl/player/9756?season_type=regular&season=2024,NA,99.7,999,68.1,60.8,61.2,60.8,83.5,79.5,85.1,999,83.5,NA,1,18,164,198,130,68,13.6,20.4,13.6,6.8,6.8,13.6,94.2,6,942,NA,3,1.8,NA,18,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475696,NA,2024,regular,nfl,season,9756,1724399475696,MIN,rotowire,NA,
7611,https://api.sleeper.com/projections/nfl/player/7611?season_type=regular&season=2024,NA,79.6,999,86.5,65,67.6,65,66.1,79,69.5,999,66.1,32,1,18,170.3,186.3,154.3,32,6.4,9.6,6.4,3.2,3.2,6.4,23.6,1,236,NA,215,90.7,6,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473289,NA,2024,regular,nfl,season,7611,1724399473289,NE,rotowire,NA,
10222,https://api.sleeper.com/projections/nfl/player/10222?season_type=regular&season=2024,NA,87.5,999,81.7,75.5,73.7,75.5,74.1,90.6,74.6,999,74.1,NA,1,18,165.7,201.2,130.2,71,14.2,21.3,14.2,7.1,7.1,14.2,88.6,5,886,NA,13,7.6,1,76,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399462402,NA,2024,regular,nfl,season,10222,1724399462402,GB,rotowire,NA,
11624,https://api.sleeper.com/projections/nfl/player/11624?season_type=regular&season=2024,NA,95.7,999,65.3,55.5,59.1,55.5,76.3,74.8,76.7,999,76.3,NA,NA,18,156,188,124,64,12.8,19.2,12.8,6.4,6.4,12.8,85.8,6,858,NA,3,2.2,NA,22,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463933,NA,2024,regular,nfl,season,11624,1724399463933,KC,rotowire,NA,
4037,https://api.sleeper.com/projections/nfl/player/4037?season_type=regular&season=2024,NA,89.3,999,107.2,97.1,95.7,97.1,79.3,113,75,999,79.3,NA,1,18,172.1,215.6,128.6,87,17.4,26.1,17.4,8.7,8.7,17.4,98,5,980,NA,4,2.6,NA,26,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467533,NA,2024,regular,nfl,season,4037,1724399467533,TB,rotowire,NA,
11604,https://api.sleeper.com/projections/nfl/player/11604?season_type=regular&season=2024,NA,83.1,999,47,43.3,45.2,43.3,83.2,59.9,79.8,999,83.2,NA,1,18,131.3,163.3,99.3,64,12.8,19.2,12.8,6.4,6.4,12.8,71.3,5,713,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463897,NA,2024,regular,nfl,season,11604,1724399463897,LV,rotowire,NA,
3294,https://api.sleeper.com/projections/nfl/player/3294?season_type=regular&season=2024,NA,19.1,999,35,106.6,103.8,106.6,76.6,45.4,71.2,999,76.6,NA,3,18,300.32,300.32,300.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,22.2,2,222,NA,NA,67.51,1,551,372,402.8,11,30,4028,NA,NA,proj,1724399466917,NA,2024,regular,nfl,season,3294,1724399466917,DAL,rotowire,NA,
5848,https://api.sleeper.com/projections/nfl/player/5848?season_type=regular&season=2024,NA,92.7,999,111.6,107.4,105,107.4,92.1,115.1,89.8,999,92.1,NA,1,18,141.1,170.6,111.6,59,11.8,17.7,11.8,5.9,5.9,11.8,82.2,5,822,NA,3,1.4,NA,14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470350,NA,2024,regular,nfl,season,5848,1724399470350,KC,rotowire,NA,
4981,https://api.sleeper.com/projections/nfl/player/4981?season_type=regular&season=2024,NA,94.8,999,110.6,100.5,98.8,100.5,80.2,119.1,83.4,999,80.2,NA,1,18,172.7,209.2,136.2,73,14.6,21.9,14.6,7.3,7.3,14.6,98.8,6,988,NA,6,3.4,NA,34,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468943,NA,2024,regular,nfl,season,4981,1724399468943,TEN,rotowire,NA,
7528,https://api.sleeper.com/projections/nfl/player/7528?season_type=regular&season=2024,NA,90.1,999,102.7,79.2,81.3,79.2,69.3,86.8,73.6,999,69.3,24,1,18,172.5,184.5,160.5,24,4.8,7.2,4.8,2.4,2.4,4.8,17.5,1,175,NA,234,97,7,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473154,NA,2024,regular,nfl,season,7528,1724399473154,PIT,rotowire,NA,
5967,https://api.sleeper.com/projections/nfl/player/5967?season_type=regular&season=2024,NA,102.6,999,103.1,79.8,79.5,79.8,78.5,103.5,76.9,999,78.5,33,1,18,164.3,180.8,147.8,33,6.6,9.9,6.6,3.3,3.3,6.6,24.1,1,241,NA,208,89.7,5,897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470570,NA,2024,regular,nfl,season,5967,1724399470570,TEN,rotowire,NA,
5849,https://api.sleeper.com/projections/nfl/player/5849?season_type=regular&season=2024,NA,21.4,999,23.7,87.2,90.7,87.2,69.9,39.2,78.1,999,69.9,NA,3,18,310.8,310.8,310.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,57.2,5,572,NA,NA,64.55,1,536,346,379,12,22,3790,NA,NA,proj,1724399470352,NA,2024,regular,nfl,season,5849,1724399470352,ARI,rotowire,NA,
2749,https://api.sleeper.com/projections/nfl/player/2749?season_type=regular&season=2024,NA,103.6,999,142.4,116.9,116.9,116.9,75.6,139.5,81.9,999,75.6,27,1,18,161,174.5,147.5,27,5.4,8.1,5.4,2.7,2.7,5.4,19.3,1,193,NA,182,82.2,7,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466581,NA,2024,regular,nfl,season,2749,1724399466581,MIA,rotowire,NA,
8139,https://api.sleeper.com/projections/nfl/player/8139?season_type=regular&season=2024,NA,93.9,999,95.1,81.2,83,81.2,73.8,101,82.2,999,73.8,28,1,18,160.7,174.7,146.7,28,5.6,8.4,5.6,2.8,2.8,5.6,20.3,1,203,NA,208,86.4,6,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474211,NA,2024,regular,nfl,season,8139,1724399474211,LV,rotowire,NA,
6804,https://api.sleeper.com/projections/nfl/player/6804?season_type=regular&season=2024,NA,25.6,999,17.3,70.2,65.3,70.2,82.5,27.4,80.4,999,82.5,NA,3,18,292.68,292.68,292.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,21.6,3,216,NA,NA,64.64,1,543,351,392.7,12,28,3927,NA,NA,proj,1724399471918,NA,2024,regular,nfl,season,6804,1724399471918,GB,rotowire,NA,
4033,https://api.sleeper.com/projections/nfl/player/4033?season_type=regular&season=2024,NA,87.4,999,91.5,90.7,89.1,90.7,87.6,97.3,84,999,87.6,NA,1,18,132.1,165.1,99.1,66,13.2,19.8,13.2,6.6,6.6,13.2,71.1,5,711,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467525,NA,2024,regular,nfl,season,4033,1724399467525,CLE,rotowire,NA,
8110,https://api.sleeper.com/projections/nfl/player/8110?season_type=regular&season=2024,NA,85,999,88,87.1,85.1,87.1,85.5,94.3,86.6,999,85.5,NA,1,18,133.1,167.1,99.1,68,13.6,20.4,13.6,6.8,6.8,13.6,71.1,5,711,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474160,NA,2024,regular,nfl,season,8110,1724399474160,DAL,rotowire,NA,
11635,https://api.sleeper.com/projections/nfl/player/11635?season_type=regular&season=2024,NA,97.5,999,71.3,66.1,70,66.1,88,92.7,88.3,999,88,NA,NA,18,147.1,179.1,115.1,64,12.8,19.2,12.8,6.4,6.4,12.8,78,6,780,NA,1,1.1,NA,11,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463954,NA,2024,regular,nfl,season,11635,1724399463954,LAC,rotowire,NA,
1426,https://api.sleeper.com/projections/nfl/player/1426?season_type=regular&season=2024,NA,114.5,999,148,135.5,126.5,135.5,101.6,151.5,96.9,999,101.6,NA,1,18,137.5,169.5,105.5,64,12.8,19.2,12.8,6.4,6.4,12.8,76.7,5,767,NA,2,0.8,NA,8,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399465614,NA,2024,regular,nfl,season,1426,1724399465614,TEN,rotowire,NA,
7588,https://api.sleeper.com/projections/nfl/player/7588?season_type=regular&season=2024,NA,109.5,999,93.7,74.3,75.8,74.3,90.4,105.6,90.2,999,90.4,33,1,18,162.4,178.9,145.9,33,6.6,9.9,6.6,3.3,3.3,6.6,23.8,1,238,NA,207,88.1,5,881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473254,NA,2024,regular,nfl,season,7588,1724399473254,DEN,rotowire,NA,
4988,https://api.sleeper.com/projections/nfl/player/4988?season_type=regular&season=2024,NA,107.8,999,119.6,92.6,91,92.6,86.7,112,87,999,86.7,14,1,18,145.1,152.1,138.1,14,2.8,4.2,2.8,1.4,1.4,2.8,10.9,1,109,NA,180,81.2,7,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468955,NA,2024,regular,nfl,season,4988,1724399468955,CLE,rotowire,NA,
5937,https://api.sleeper.com/projections/nfl/player/5937?season_type=regular&season=2024,NA,103.9,999,119.3,111.1,111.2,111.1,94.7,135.8,95,999,94.7,NA,1,18,144,183,105,78,15.6,23.4,15.6,7.8,7.8,15.6,81.7,4,817,NA,2,1.3,NA,13,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470512,NA,2024,regular,nfl,season,5937,1724399470512,CAR,rotowire,NA,
11583,https://api.sleeper.com/projections/nfl/player/11583?season_type=regular&season=2024,NA,98.9,999,66.6,58.5,62.9,58.5,90,78.4,97.1,999,90,33,1,18,148.8,165.3,132.3,33,6.6,9.9,6.6,3.3,3.3,6.6,24.7,1,247,NA,170,73.6,5,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463854,NA,2024,regular,nfl,season,11583,1724399463854,CAR,rotowire,NA,
11631,https://api.sleeper.com/projections/nfl/player/11631?season_type=regular&season=2024,NA,119.5,999,74.8,71.5,77.3,71.5,104.5,108.2,104.6,999,104.5,NA,1,18,138.4,168.9,107.9,61,12.2,18.3,12.2,6.1,6.1,12.2,78.4,5,784,NA,2,1.5,NA,15,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463946,NA,2024,regular,nfl,season,11631,1724399463946,JAX,rotowire,NA,
11560,https://api.sleeper.com/projections/nfl/player/11560?season_type=regular&season=2024,NA,38.6,999,11.7,50.6,51.3,50.6,99.4,28.7,101.4,999,99.4,NA,3,18,283.68,283.68,283.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,29.2,3,292,NA,NA,63.67,1,545,347,386.2,14,25,3862,NA,NA,proj,1724399463810,NA,2024,regular,nfl,season,11560,1724399463810,CHI,rotowire,NA,
4663,https://api.sleeper.com/projections/nfl/player/4663?season_type=regular&season=2024,NA,113.6,999,134.3,110.4,108.8,110.4,95.5,127.8,93.8,999,95.5,42,1,18,140.9,161.9,119.9,42,8.4,12.6,8.4,4.2,4.2,8.4,31.9,2,319,NA,128,54,4,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468486,NA,2024,regular,nfl,season,4663,1724399468486,WAS,rotowire,NA,
9488,https://api.sleeper.com/projections/nfl/player/9488?season_type=regular&season=2024,NA,115.2,999,75.4,63.7,69.7,63.7,102.2,100.7,100.8,999,102.2,NA,1,18,134.8,168.3,101.3,67,13.4,20.1,13.4,6.7,6.7,13.4,72.3,5,723,NA,2,1,NA,10,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475624,NA,2024,regular,nfl,season,9488,1724399475624,SEA,rotowire,NA,
6845,https://api.sleeper.com/projections/nfl/player/6845?season_type=regular&season=2024,NA,111.3,999,125.3,108.4,109.6,108.4,89,130.3,92.8,999,89,32,NA,18,156.9,172.9,140.9,32,6.4,9.6,6.4,3.2,3.2,6.4,23.2,1,232,NA,183,75.7,6,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399471993,NA,2024,regular,nfl,season,6845,1724399471993,CIN,rotowire,NA,
8228,https://api.sleeper.com/projections/nfl/player/8228?season_type=regular&season=2024,NA,105.5,999,113.6,93.6,94.9,93.6,93.4,121.1,97.7,999,93.4,43,1,18,158.3,179.8,136.8,43,8.6,12.9,8.6,4.3,4.3,8.6,31.7,2,317,NA,162,71.1,4,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474366,NA,2024,regular,nfl,season,8228,1724399474366,PIT,rotowire,NA,
11637,https://api.sleeper.com/projections/nfl/player/11637?season_type=regular&season=2024,NA,111.5,999,80,67.8,71,67.8,97.6,95.7,94.1,999,97.6,NA,1,18,132.1,160.6,103.6,57,11.4,17.1,11.4,5.7,5.7,11.4,75.1,5,751,NA,1,0.5,NA,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463958,NA,2024,regular,nfl,season,11637,1724399463958,BUF,rotowire,NA,
8167,https://api.sleeper.com/projections/nfl/player/8167?season_type=regular&season=2024,NA,117.8,999,111.8,98,101.6,98,100.5,127,103.8,999,100.5,NA,1,18,143.4,171.9,114.9,57,11.4,17.1,11.4,5.7,5.7,11.4,78.2,6,782,NA,5,2.7,NA,27,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474257,NA,2024,regular,nfl,season,8167,1724399474257,GB,rotowire,NA,
8183,https://api.sleeper.com/projections/nfl/player/8183?season_type=regular&season=2024,NA,29.8,999,31,103.1,97.1,103.1,97.5,49,90.2,999,97.5,NA,3,18,293.74,293.74,293.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,16.3,2,163,NA,NA,67.4,1,497,335,401.1,11,30,4011,NA,NA,proj,1724399474285,NA,2024,regular,nfl,season,8183,1724399474285,SF,rotowire,NA,
5022,https://api.sleeper.com/projections/nfl/player/5022?season_type=regular&season=2024,NA,110.7,999,124.4,119.4,117.8,119.4,107.4,132.1,102.2,999,107.4,NA,1,18,129.2,163.2,95.2,68,13.6,20.4,13.6,6.8,6.8,13.6,73.2,4,732,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399469017,NA,2024,regular,nfl,season,5022,1724399469017,PHI,rotowire,NA,
6130,https://api.sleeper.com/projections/nfl/player/6130?season_type=regular&season=2024,NA,116.6,999,132.2,111.1,111.4,111.1,96.5,141.9,99.5,999,96.5,35,1,18,166.7,184.2,149.2,35,7,10.5,7,3.5,3.5,7,24.9,1,249,NA,218,90.3,5,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470852,NA,2024,regular,nfl,season,6130,1724399470852,NYG,rotowire,NA,
5844,https://api.sleeper.com/projections/nfl/player/5844?season_type=regular&season=2024,NA,106.2,999,70.1,77.1,71.6,77.1,118.7,85.5,110.2,999,118.7,NA,1,18,112,141.5,82.5,59,11.8,17.7,11.8,5.9,5.9,11.8,60.5,4,605,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470344,NA,2024,regular,nfl,season,5844,1724399470344,MIN,rotowire,NA,
11589,https://api.sleeper.com/projections/nfl/player/11589?season_type=regular&season=2024,NA,130.2,999,83.2,73.2,78.8,73.2,109.7,109.1,111.7,999,109.7,21,1,18,108.2,118.7,97.7,21,4.2,6.3,4.2,2.1,2.1,4.2,15.2,1,152,NA,130,54.5,4,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463863,NA,2024,regular,nfl,season,11589,1724399463863,ARI,rotowire,NA,
6768,https://api.sleeper.com/projections/nfl/player/6768?season_type=regular&season=2024,NA,37.2,999,42.1,117.2,114.7,117.2,106.1,62.3,104.3,999,106.1,NA,3,18,277.46,277.46,277.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,7.3,1,73,NA,NA,67.56,1,524,354,410.4,12,29,4104,NA,NA,proj,1724399471860,NA,2024,regular,nfl,season,6768,1724399471860,MIA,rotowire,NA,
5001,https://api.sleeper.com/projections/nfl/player/5001?season_type=regular&season=2024,NA,118.6,999,126.9,121.1,119.5,121.1,118,140.1,106.7,999,118,NA,1,18,119.5,149,90,59,11.8,17.7,11.8,5.9,5.9,11.8,62,5,620,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399468982,NA,2024,regular,nfl,season,5001,1724399468982,HOU,rotowire,NA,
8148,https://api.sleeper.com/projections/nfl/player/8148?season_type=regular&season=2024,NA,125.4,999,123.3,109.2,110.1,109.2,111.1,142.6,111.2,999,111.1,NA,1,18,140.9,169.4,112.4,57,11.4,17.1,11.4,5.7,5.7,11.4,80.9,5,809,NA,6,3.5,NA,35,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474227,NA,2024,regular,nfl,season,8148,1724399474227,DET,rotowire,NA,
9508,https://api.sleeper.com/projections/nfl/player/9508?season_type=regular&season=2024,NA,119.4,999,103.6,91.3,93.3,91.3,108.4,125.4,107.8,999,108.4,42,1,18,153.5,174.5,132.5,42,8.4,12.6,8.4,4.2,4.2,8.4,30.8,2,308,NA,157,67.7,4,677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475661,NA,2024,regular,nfl,season,9508,1724399475661,TEN,rotowire,NA,
3163,https://api.sleeper.com/projections/nfl/player/3163?season_type=regular&season=2024,NA,39.4,999,47.1,127.5,122.1,127.5,113.8,71.2,109.9,999,113.8,NA,3,18,280.98,280.98,280.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5.7,1,57,NA,NA,65.56,1,572,375,420.7,11,29,4207,NA,NA,proj,1724399466730,NA,2024,regular,nfl,season,3163,1724399466730,DET,rotowire,NA,
8154,https://api.sleeper.com/projections/nfl/player/8154?season_type=regular&season=2024,NA,126.1,999,127.2,105.6,106,105.6,103.9,146.8,108.8,999,103.9,25,1,18,151.6,164.1,139.1,25,5,7.5,5,2.5,2.5,5,18.4,1,184,NA,201,80.7,6,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474240,NA,2024,regular,nfl,season,8154,1724399474240,WAS,rotowire,NA,
5248,https://api.sleeper.com/projections/nfl/player/5248?season_type=regular&season=2024,NA,123.3,999,149.9,122.2,128,122.2,104.3,157.3,113.5,999,104.3,17,1,18,151.4,159.9,142.9,17,3.4,5.1,3.4,1.7,1.7,3.4,12.5,1,125,NA,197,84.4,7,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399469382,NA,2024,regular,nfl,season,5248,1724399469382,LAC,rotowire,NA,
11566,https://api.sleeper.com/projections/nfl/player/11566?season_type=regular&season=2024,NA,51.1,999,28.9,86.4,87.4,86.4,112,58.2,115.1,999,112,NA,3,18,287.18,287.18,287.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,53.3,6,533,NA,NA,60.92,1,499,304,339.7,14,20,3397,NA,NA,proj,1724399463822,NA,2024,regular,nfl,season,11566,1724399463822,WAS,rotowire,NA,
5045,https://api.sleeper.com/projections/nfl/player/5045?season_type=regular&season=2024,NA,132.6,999,150.2,132.2,134.5,132.2,114.2,167.9,116.8,999,114.2,NA,1,18,144.6,176.1,113.1,63,12.6,18.9,12.6,6.3,6.3,12.6,84.6,5,846,NA,1,0.5,NA,5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399469058,NA,2024,regular,nfl,season,5045,1724399469058,DEN,rotowire,NA,
11625,https://api.sleeper.com/projections/nfl/player/11625?season_type=regular&season=2024,NA,151.9,999,115.4,95.9,103.7,95.9,125.4,143.4,145.7,999,125.4,NA,NA,18,115.1,140.1,90.1,50,10,15,10,5,5,10,65.3,4,653,NA,1,0.8,NA,8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463935,NA,2024,regular,nfl,season,11625,1724399463935,IND,rotowire,NA,
8121,https://api.sleeper.com/projections/nfl/player/8121?season_type=regular&season=2024,NA,135.1,999,143.3,129.8,127,129.8,121.5,155.9,118.6,999,121.5,NA,1,18,135.1,165.6,104.6,61,12.2,18.3,12.2,6.1,6.1,12.2,76.1,5,761,NA,1,0.5,NA,5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474183,NA,2024,regular,nfl,season,8121,1724399474183,GB,rotowire,NA,
4082,https://api.sleeper.com/projections/nfl/player/4082?season_type=regular&season=2024,NA,140.5,999,175.1,167.8,165.8,167.8,120,180,117.4,999,120,NA,1,18,141.7,174.2,109.2,65,13,19.5,13,6.5,6.5,13,72.4,4,724,NA,13,8.8,1,88,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467604,NA,2024,regular,nfl,season,4082,1724399467604,BUF,rotowire,NA,
11586,https://api.sleeper.com/projections/nfl/player/11586?season_type=regular&season=2024,NA,138.5,999,114.4,94.2,102.2,94.2,115.3,133.2,120.1,999,115.3,20,1,18,102.3,112.3,92.3,20,4,6,4,2,2,4,14.8,1,148,NA,112,49.5,4,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463857,NA,2024,regular,nfl,season,11586,1724399463857,LAR,rotowire,NA,
3164,https://api.sleeper.com/projections/nfl/player/3164?season_type=regular&season=2024,NA,127.9,999,161.5,140.5,141.8,140.5,110.8,162.2,114.3,999,110.8,27,1,18,142.7,156.2,129.2,27,5.4,8.1,5.4,2.7,2.7,5.4,19.6,1,196,NA,171,69.6,6,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466732,NA,2024,regular,nfl,season,3164,1724399466732,DAL,rotowire,NA,
