sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,pr_td,player_data-category,player_data-last_modified,player_data-week,player_data-sport,player_data-season_type,player_data-season,player_data-game_id,player_data-updated_at,player_data-player_id,player_data-team,player_data-company,player_data-opponent,player_data-player
4034,https://api.sleeper.com/projections/nfl/player/4034?season_type=regular&season=2024,NA,2.7,999,15.5,6.5,5.8,6.5,1.8,4.9,1.2,999,1.8,68,2,18,298.6,332.6,264.6,68,13.6,20.4,13.6,6.8,6.8,13.6,53.7,4,537,1,256,122.9,11,1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051883,NA,nfl,regular,2024,season,1723449051883,4034,SF,rotowire,NA,
6786,https://api.sleeper.com/projections/nfl/player/6786?season_type=regular&season=2024,NA,5.6,999,7.2,2,2.5,2,2.2,5.4,2.1,999,2.2,NA,1,18,262.4,319.9,204.9,115,23,34.5,23,11.5,11.5,23,145.5,8,1455,NA,12,7.4,1,74,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056213,NA,nfl,regular,2024,season,1723449056213,6786,DAL,rotowire,NA,
3321,https://api.sleeper.com/projections/nfl/player/3321?season_type=regular&season=2024,NA,6.2,999,23,10.7,10.1,10.7,3.8,12.7,3.5,999,3.8,NA,1,18,267.4,323.4,211.4,112,22.4,33.6,22.4,11.2,11.2,22.4,155.8,9,1558,NA,5,3.6,NA,36,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051330,NA,nfl,regular,2024,season,1723449051330,3321,MIA,rotowire,NA,
6794,https://api.sleeper.com/projections/nfl/player/6794?season_type=regular&season=2024,NA,8.3,999,5.2,1.3,1.2,1.3,4.2,3.4,4.9,999,4.2,NA,1,18,236.4,288.9,183.9,105,21,31.5,21,10.5,10.5,21,142.7,7,1427,NA,2,1.2,NA,12,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056228,NA,nfl,regular,2024,season,1723449056228,6794,MIN,rotowire,NA,
7564,https://api.sleeper.com/projections/nfl/player/7564?season_type=regular&season=2024,NA,10.3,999,8.4,3.7,3,3.7,5.1,7.3,5.1,999,5.1,NA,1,18,236.8,289.3,184.3,105,21,31.5,21,10.5,10.5,21,136.7,8,1367,NA,3,1.6,NA,16,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057492,NA,nfl,regular,2024,season,1723449057492,7564,CIN,rotowire,NA,
9509,https://api.sleeper.com/projections/nfl/player/9509?season_type=regular&season=2024,NA,13.4,999,12.7,4.7,6.6,4.7,6.3,11.6,7.7,999,6.3,56,2,18,236.7,264.7,208.7,56,11.2,16.8,11.2,5.6,5.6,11.2,41.8,2,418,NA,247,110.9,8,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059957,NA,nfl,regular,2024,season,1723449059957,9509,ATL,rotowire,NA,
7547,https://api.sleeper.com/projections/nfl/player/7547?season_type=regular&season=2024,NA,11.5,999,10,5.1,4.5,5.1,7.7,8.1,6.7,999,7.7,NA,1,18,227.6,283.1,172.1,111,22.2,33.3,22.2,11.1,11.1,22.2,128.5,7,1285,NA,6,3.6,NA,36,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057467,NA,nfl,regular,2024,season,1723449057467,7547,DET,rotowire,NA,
8155,https://api.sleeper.com/projections/nfl/player/8155?season_type=regular&season=2024,NA,12,999,16.7,8.7,8.8,8.7,8.6,14.3,8.4,999,8.6,55,2,18,248.7,276.2,221.2,55,11,16.5,11,5.5,5.5,11,40.8,2,408,1,270,122.4,8,1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058494,NA,nfl,regular,2024,season,1723449058494,8155,NYJ,rotowire,NA,
5859,https://api.sleeper.com/projections/nfl/player/5859?season_type=regular&season=2024,NA,17,999,22.5,13,13.8,13,8.3,17.6,8.7,999,8.3,NA,1,18,223,267,179,88,17.6,26.4,17.6,8.8,8.8,17.6,132.4,8,1324,NA,1,0.6,NA,6,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054684,NA,nfl,regular,2024,season,1723449054684,5859,PHI,rotowire,NA,
9493,https://api.sleeper.com/projections/nfl/player/9493?season_type=regular&season=2024,NA,16.2,999,20.8,11.9,11.3,11.9,11.6,17.9,10.4,999,11.6,NA,1,18,213.2,259.2,167.2,92,18.4,27.6,18.4,9.2,9.2,18.4,123.1,7,1231,NA,8,4.1,NA,41,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059928,NA,nfl,regular,2024,season,1723449059928,9493,LAR,rotowire,NA,
9221,https://api.sleeper.com/projections/nfl/player/9221?season_type=regular&season=2024,NA,17.9,999,19.7,8.8,8.6,8.8,10.2,15.1,11.2,999,10.2,54,1,18,212.2,239.2,185.2,54,10.8,16.2,10.8,5.4,5.4,10.8,39.9,2,399,NA,197,93.3,7,933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059872,NA,nfl,regular,2024,season,1723449059872,9221,DET,rotowire,NA,
8146,https://api.sleeper.com/projections/nfl/player/8146?season_type=regular&season=2024,NA,20,999,21.8,12.7,12,12.7,12.7,19.9,12.8,999,12.7,NA,1,18,224.2,273.7,174.7,99,19.8,29.7,19.8,9.9,9.9,19.8,125.6,8,1256,NA,5,3.1,NA,31,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058475,NA,nfl,regular,2024,season,1723449058475,8146,NYJ,rotowire,NA,
6813,https://api.sleeper.com/projections/nfl/player/6813?season_type=regular&season=2024,NA,24.4,999,26.8,14.6,14.9,14.6,13.3,21.9,13.8,999,13.3,32,2,18,226.8,242.8,210.8,32,6.4,9.6,6.4,3.2,3.2,6.4,24.4,1,244,1,266,122.4,10,1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056268,NA,nfl,regular,2024,season,1723449056268,6813,IND,rotowire,NA,
11628,https://api.sleeper.com/projections/nfl/player/11628?season_type=regular&season=2024,NA,23.3,999,14,7.2,7.1,7.2,15.6,13,15,999,15.6,NA,1,18,184.3,224.8,143.8,81,16.2,24.3,16.2,8.1,8.1,16.2,109.1,6,1091,NA,1,0.7,NA,7,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048518,NA,nfl,regular,2024,season,1723449048518,11628,ARI,rotowire,NA,
4866,https://api.sleeper.com/projections/nfl/player/4866?season_type=regular&season=2024,NA,22.4,999,34.2,20.8,17.9,20.8,14.6,23.7,14.8,999,14.6,42,2,18,219.8,240.8,198.8,42,8.4,12.6,8.4,4.2,4.2,8.4,31.1,2,311,1,261,115.7,7,1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053079,NA,nfl,regular,2024,season,1723449053079,4866,PHI,rotowire,NA,
8150,https://api.sleeper.com/projections/nfl/player/8150?season_type=regular&season=2024,NA,29.8,999,38.5,22.3,23.6,22.3,16.9,28.5,16.3,999,16.9,35,2,18,209,226.5,191.5,35,7,10.5,7,3.5,3.5,7,26,1,260,1,242,107.5,9,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058484,NA,nfl,regular,2024,season,1723449058484,8150,LAR,rotowire,NA,
2133,https://api.sleeper.com/projections/nfl/player/2133?season_type=regular&season=2024,NA,33.4,999,74.1,62.8,60.1,62.8,17.7,51.4,17.3,999,17.7,NA,1,18,188.7,234.2,143.2,91,18.2,27.3,18.2,9.1,9.1,18.2,108.7,6,1087,NA,1,0.5,NA,5,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050526,NA,nfl,regular,2024,season,1723449050526,2133,LV,rotowire,NA,
8112,https://api.sleeper.com/projections/nfl/player/8112?season_type=regular&season=2024,NA,32.4,999,33.3,24.9,25.6,24.9,17.5,29.7,17.9,999,17.5,NA,1,18,199.4,243.4,155.4,88,17.6,26.4,17.6,8.8,8.8,17.6,114.3,7,1143,NA,2,1.1,NA,11,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058419,NA,nfl,regular,2024,season,1723449058419,8112,ATL,rotowire,NA,
8144,https://api.sleeper.com/projections/nfl/player/8144?season_type=regular&season=2024,NA,30.7,999,30.8,19,19.8,19,21.1,26.5,20.3,999,21.1,NA,1,18,197.7,241.7,153.7,88,17.6,26.4,17.6,8.8,8.8,17.6,119.2,6,1192,NA,1,0.5,NA,5,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058471,NA,nfl,regular,2024,season,1723449058471,8144,NO,rotowire,NA,
10859,https://api.sleeper.com/projections/nfl/player/10859?season_type=regular&season=2024,NA,26,999,25.3,15.5,15.2,15.5,24.8,22.7,19.9,999,24.8,NA,1,18,164.4,204.9,123.9,81,16.2,24.3,16.2,8.1,8.1,16.2,83.9,7,839,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449047157,NA,nfl,regular,2024,season,1723449047157,10859,DET,rotowire,NA,
6803,https://api.sleeper.com/projections/nfl/player/6803?season_type=regular&season=2024,NA,35.9,999,35.9,25.9,24.2,25.9,23.1,31,23.3,999,23.1,NA,1,18,189.8,227.8,151.8,76,15.2,22.8,15.2,7.6,7.6,15.2,111.3,7,1113,NA,1,0.5,NA,5,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056242,NA,nfl,regular,2024,season,1723449056242,6803,SF,rotowire,NA,
4984,https://api.sleeper.com/projections/nfl/player/4984?season_type=regular&season=2024,NA,1.5,999,2.2,21.7,21,21.7,20.9,1.9,22.5,999,20.9,NA,4,18,358.4,358.4,358.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,55,9,550,NA,NA,64.64,1,560,362,403.5,14,27,4035,NA,NA,proj,1723449053246,NA,nfl,regular,2024,season,1723449053246,4984,BUF,rotowire,NA,
9226,https://api.sleeper.com/projections/nfl/player/9226?season_type=regular&season=2024,NA,44.7,999,41.4,26.8,26.9,26.8,22.3,34.6,24,999,22.3,47,1,18,204.9,228.4,181.4,47,9.4,14.1,9.4,4.7,4.7,9.4,36.4,2,364,NA,180,93,7,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059881,NA,nfl,regular,2024,season,1723449059881,9226,MIA,rotowire,NA,
7543,https://api.sleeper.com/projections/nfl/player/7543?season_type=regular&season=2024,NA,31.8,999,32.9,17,16.5,17,19.5,24,21.5,999,19.5,44,2,18,199,221,177,44,8.8,13.2,8.8,4.4,4.4,8.8,32.8,1,328,NA,242,100.2,7,1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057462,NA,nfl,regular,2024,season,1723449057462,7543,JAX,rotowire,NA,
1466,https://api.sleeper.com/projections/nfl/player/1466?season_type=regular&season=2024,NA,26.2,999,51.9,47.2,44.2,47.2,26.3,32.5,25.4,999,26.3,NA,1,18,165.1,205.1,125.1,80,16,24,16,8,8,16,84.7,7,847,NA,1,0.4,NA,4,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050059,NA,nfl,regular,2024,season,1723449050059,1466,KC,rotowire,NA,
5850,https://api.sleeper.com/projections/nfl/player/5850?season_type=regular&season=2024,NA,41.1,999,53.4,32.4,31,32.4,26,33.5,26.7,999,26,35,1,18,198.9,216.4,181.4,35,7,10.5,7,3.5,3.5,7,25.5,1,255,NA,233,103.9,8,1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054668,NA,nfl,regular,2024,season,1723449054668,5850,GB,rotowire,NA,
3198,https://api.sleeper.com/projections/nfl/player/3198?season_type=regular&season=2024,NA,38.3,999,70.5,53.2,48.7,53.2,25.3,49.7,26.3,999,25.3,20,1,18,213.7,223.7,203.7,20,4,6,4,2,2,4,14.5,1,145,1,251,117.2,11,1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051154,NA,nfl,regular,2024,season,1723449051154,3198,BAL,rotowire,NA,
7569,https://api.sleeper.com/projections/nfl/player/7569?season_type=regular&season=2024,NA,53.4,999,47.8,39.6,38.1,39.6,28.1,48.1,29.7,999,28.1,NA,1,18,195.1,234.1,156.1,78,15.6,23.4,15.6,7.8,7.8,15.6,115.1,7,1151,NA,2,1,NA,10,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057498,NA,nfl,regular,2024,season,1723449057498,7569,HOU,rotowire,NA,
2449,https://api.sleeper.com/projections/nfl/player/2449?season_type=regular&season=2024,NA,52.7,999,76.9,61.7,54,61.7,34.3,56.5,30.2,999,34.3,NA,1,18,184.1,226.1,142.1,84,16.8,25.2,16.8,8.4,8.4,16.8,101.6,7,1016,NA,1,0.5,NA,5,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050812,NA,nfl,regular,2024,season,1723449050812,2449,HOU,rotowire,NA,
2216,https://api.sleeper.com/projections/nfl/player/2216?season_type=regular&season=2024,NA,43.5,999,77.6,62.2,63,62.2,29.2,62.5,28.6,999,29.2,NA,1,18,195.4,232.4,158.4,74,14.8,22.2,14.8,7.4,7.4,14.8,111.9,8,1119,NA,1,0.5,NA,5,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050567,NA,nfl,regular,2024,season,1723449050567,2216,TB,rotowire,NA,
4983,https://api.sleeper.com/projections/nfl/player/4983?season_type=regular&season=2024,NA,53.2,999,52.2,40.4,39.3,40.4,35.1,42.8,35.1,999,35.1,NA,1,18,186.9,225.9,147.9,78,15.6,23.4,15.6,7.8,7.8,15.6,105.5,7,1055,NA,4,2.4,NA,24,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053244,NA,nfl,regular,2024,season,1723449053244,4983,CHI,rotowire,NA,
5872,https://api.sleeper.com/projections/nfl/player/5872?season_type=regular&season=2024,NA,55.7,999,68.5,57.3,57.8,57.3,30.8,59.8,32.7,999,30.8,NA,1,18,200.1,232.6,167.6,65,13,19.5,13,6.5,6.5,13,91.3,6,913,NA,41,24.3,3,243,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054712,NA,nfl,regular,2024,season,1723449054712,5872,SF,rotowire,NA,
8205,https://api.sleeper.com/projections/nfl/player/8205?season_type=regular&season=2024,NA,44.8,999,56.9,34.5,33.3,34.5,31.5,37.7,31.9,999,31.5,43,1,18,215.4,236.9,193.9,43,8.6,12.9,8.6,4.3,4.3,8.6,31.8,2,318,NA,230,104.1,8,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058579,NA,nfl,regular,2024,season,1723449058579,8205,KC,rotowire,NA,
6819,https://api.sleeper.com/projections/nfl/player/6819?season_type=regular&season=2024,NA,42.2,999,44.7,33.1,30.6,33.1,40.4,35.4,37.6,999,40.4,NA,1,18,171,215,127,88,17.6,26.4,17.6,8.8,8.8,17.6,98.5,5,985,NA,1,0.5,NA,5,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056277,NA,nfl,regular,2024,season,1723449056277,6819,IND,rotowire,NA,
6904,https://api.sleeper.com/projections/nfl/player/6904?season_type=regular&season=2024,NA,4.5,999,4.8,29.8,29.3,29.8,32.8,8.8,33.4,999,32.8,NA,3,18,352.46,352.46,352.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,64.9,11,649,NA,NA,65.52,1,493,323,361.4,11,23,3614,NA,NA,proj,1723449056416,NA,nfl,regular,2024,season,1723449056416,6904,PHI,rotowire,NA,
7526,https://api.sleeper.com/projections/nfl/player/7526?season_type=regular&season=2024,NA,48.6,999,37.3,26.3,26.7,26.3,33.1,35.2,35.7,999,33.1,NA,1,18,190.5,232,149,83,16.6,24.9,16.6,8.3,8.3,16.6,113.1,6,1131,NA,3,1.9,NA,19,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057429,NA,nfl,regular,2024,season,1723449057429,7526,MIA,rotowire,NA,
11632,https://api.sleeper.com/projections/nfl/player/11632?season_type=regular&season=2024,NA,56.1,999,27,16.5,20.6,16.5,39.8,30.1,40.5,999,39.8,NA,1,18,176.6,214.6,138.6,76,15.2,22.8,15.2,7.6,7.6,15.2,103.1,6,1031,NA,2,1.5,NA,15,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449048523,NA,nfl,regular,2024,season,1723449048523,11632,NYG,rotowire,NA,
4046,https://api.sleeper.com/projections/nfl/player/4046?season_type=regular&season=2024,NA,3.8,999,1.3,17.5,17.1,17.5,35.6,2.9,34.6,999,35.6,NA,4,18,337.04,337.04,337.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,35,2,350,NA,NA,67.58,1,583,394,440.1,12,33,4401,NA,NA,proj,1723449051897,NA,nfl,regular,2024,season,1723449051897,4046,KC,rotowire,NA,
4881,https://api.sleeper.com/projections/nfl/player/4881?season_type=regular&season=2024,NA,7.5,999,6.6,35.2,34.6,35.2,37,10.6,38.8,999,37,NA,3,18,336.74,336.74,336.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,80.1,5,801,NA,NA,65.73,1,464,305,351.6,10,25,3516,NA,NA,proj,1723449053088,NA,nfl,regular,2024,season,1723449053088,4881,BAL,rotowire,NA,
8136,https://api.sleeper.com/projections/nfl/player/8136?season_type=regular&season=2024,NA,47.7,999,55.8,35.4,37.1,35.4,38.9,41.6,39,999,38.9,50,2,18,194.3,219.3,169.3,50,10,15,10,5,5,10,37,2,370,NA,215,88.3,6,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058458,NA,nfl,regular,2024,season,1723449058458,8136,TB,rotowire,NA,
9758,https://api.sleeper.com/projections/nfl/player/9758?season_type=regular&season=2024,NA,8.1,999,3.4,23.6,22.2,23.6,44.9,6,42.7,999,44.9,NA,3,18,322.18,322.18,322.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,19.5,2,195,NA,NA,64.59,1,579,374,436.7,12,33,4367,NA,NA,proj,1723449059994,NA,nfl,regular,2024,season,1723449059994,9758,HOU,rotowire,NA,
4039,https://api.sleeper.com/projections/nfl/player/4039?season_type=regular&season=2024,NA,57.6,999,86.5,71.5,69,71.5,42.2,71,41.7,999,42.2,NA,1,18,194.9,239.9,149.9,90,18,27,18,9,9,18,107.3,7,1073,NA,4,2.6,NA,26,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051892,NA,nfl,regular,2024,season,1723449051892,4039,LAR,rotowire,NA,
8130,https://api.sleeper.com/projections/nfl/player/8130?season_type=regular&season=2024,NA,40.3,999,40.6,37,35.4,37,46.8,40.9,43,999,46.8,NA,1,18,150,190,110,80,16,24,16,8,8,16,82,5,820,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058450,NA,nfl,regular,2024,season,1723449058450,8130,ARI,rotowire,NA,
5846,https://api.sleeper.com/projections/nfl/player/5846?season_type=regular&season=2024,NA,59.2,999,57,38.5,41.4,38.5,41.9,50.7,44.9,999,41.9,NA,1,18,192,229.5,154.5,75,15,22.5,15,7.5,7.5,15,108,8,1080,NA,1,0.5,NA,5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449054660,NA,nfl,regular,2024,season,1723449054660,5846,SEA,rotowire,NA,
7525,https://api.sleeper.com/projections/nfl/player/7525?season_type=regular&season=2024,NA,58.1,999,46.7,30.1,28.5,30.1,44.9,47.3,46.1,999,44.9,NA,1,18,181.2,223.7,138.7,85,17,25.5,17,8.5,8.5,17,104.1,6,1041,NA,1,0.6,NA,6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057428,NA,nfl,regular,2024,season,1723449057428,7525,PHI,rotowire,NA,
8138,https://api.sleeper.com/projections/nfl/player/8138?season_type=regular&season=2024,NA,60.1,999,59.2,42.5,40.2,42.5,43.2,53.1,44.2,999,43.2,40,1,18,181.7,201.7,161.7,40,8,12,8,4,4,8,30.9,2,309,NA,203,90.8,5,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058462,NA,nfl,regular,2024,season,1723449058462,8138,BUF,rotowire,NA,
5012,https://api.sleeper.com/projections/nfl/player/5012?season_type=regular&season=2024,NA,49.8,999,58,50.4,47.6,50.4,48.8,52.5,47.7,999,48.8,NA,1,18,158.2,191.7,124.7,67,13.4,20.1,13.4,6.7,6.7,13.4,84.7,7,847,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449053295,NA,nfl,regular,2024,season,1723449053295,5012,BAL,rotowire,NA,
10236,https://api.sleeper.com/projections/nfl/player/10236?season_type=regular&season=2024,NA,50.3,999,43.2,44.9,43.9,44.9,51.2,44.4,49.7,999,51.2,NA,1,18,144.9,182.9,106.9,76,15.2,22.8,15.2,7.6,7.6,15.2,78.9,5,789,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449047102,NA,nfl,regular,2024,season,1723449047102,10236,BUF,rotowire,NA,
4018,https://api.sleeper.com/projections/nfl/player/4018?season_type=regular&season=2024,NA,62.6,999,79.9,59.6,56.2,59.6,47.1,62.8,48.5,999,47.1,38,1,18,180.8,199.8,161.8,38,7.6,11.4,7.6,3.8,3.8,7.6,27.7,1,277,NA,227,94.1,6,941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051870,NA,nfl,regular,2024,season,1723449051870,4018,HOU,rotowire,NA,
9997,https://api.sleeper.com/projections/nfl/player/9997?season_type=regular&season=2024,NA,68.1,999,53.6,41.2,42.5,41.2,50.2,61.3,51.7,999,50.2,NA,1,18,172.8,213.3,132.3,81,16.2,24.3,16.2,8.1,8.1,16.2,93.2,6,932,NA,8,5.1,NA,51,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449060010,NA,nfl,regular,2024,season,1723449060010,9997,BAL,rotowire,NA,
9502,https://api.sleeper.com/projections/nfl/player/9502?season_type=regular&season=2024,NA,73,999,61,46.1,46.6,46.1,53.1,69.8,53.7,999,53.1,NA,1,18,182.3,222.3,142.3,80,16,24,16,8,8,16,101.5,6,1015,NA,12,6.8,NA,68,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449059945,NA,nfl,regular,2024,season,1723449059945,9502,HOU,rotowire,NA,
8151,https://api.sleeper.com/projections/nfl/player/8151?season_type=regular&season=2024,NA,62,999,50.5,31.3,35.9,31.3,49.9,44.6,52.1,999,49.9,29,1,18,179,193.5,164.5,29,5.8,8.7,5.8,2.9,2.9,5.8,21.5,1,215,NA,231,97,7,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058487,NA,nfl,regular,2024,season,1723449058487,8151,SEA,rotowire,NA,
4035,https://api.sleeper.com/projections/nfl/player/4035?season_type=regular&season=2024,NA,64.3,999,87.2,70.5,64.1,70.5,52.8,71.3,50.9,999,52.8,57,1,18,177.4,205.9,148.9,57,11.4,17.1,11.4,5.7,5.7,11.4,42.1,2,421,NA,177,72.8,4,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449051885,NA,nfl,regular,2024,season,1723449051885,4035,NO,rotowire,NA,
8137,https://api.sleeper.com/projections/nfl/player/8137?season_type=regular&season=2024,NA,71.9,999,64.6,56.5,61.1,56.5,56.5,67.4,53.9,999,56.5,NA,1,18,177.7,213.2,142.2,71,14.2,21.3,14.2,7.1,7.1,14.2,107.2,6,1072,NA,2,1,NA,10,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449058460,NA,nfl,regular,2024,season,1723449058460,8137,PIT,rotowire,NA,
6801,https://api.sleeper.com/projections/nfl/player/6801?season_type=regular&season=2024,NA,71.1,999,62.3,45,51.3,45,55.9,68.7,56.6,999,55.9,NA,1,18,178.8,214.8,142.8,72,14.4,21.6,14.4,7.2,7.2,14.4,102.3,7,1023,NA,1,0.5,NA,5,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449056239,NA,nfl,regular,2024,season,1723449056239,6801,CIN,rotowire,NA,
7553,https://api.sleeper.com/projections/nfl/player/7553?season_type=regular&season=2024,NA,61,999,49.4,49.1,49.3,49.1,58.8,57.8,55.5,999,58.8,NA,1,18,146.6,180.6,112.6,68,13.6,20.4,13.6,6.8,6.8,13.6,84.6,5,846,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449057478,NA,nfl,regular,2024,season,1723449057478,7553,ATL,rotowire,NA,
1479,https://api.sleeper.com/projections/nfl/player/1479?season_type=regular&season=2024,NA,77.7,999,116.3,101.6,95.8,101.6,61.7,109.1,59.7,999,61.7,NA,1,18,170.4,212.4,128.4,84,16.8,25.2,16.8,8.4,8.4,16.8,93.3,6,933,NA,2,1.1,NA,11,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050073,NA,nfl,regular,2024,season,1723449050073,1479,CHI,rotowire,NA,
2309,https://api.sleeper.com/projections/nfl/player/2309?season_type=regular&season=2024,NA,67.9,999,99,84.5,80.1,84.5,57.5,83,57.4,999,57.5,NA,1,18,186.6,223.6,149.6,74,14.8,22.2,14.8,7.4,7.4,14.8,109.1,7,1091,NA,1,0.5,NA,5,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449050625,NA,nfl,regular,2024,season,1723449050625,2309,CLE,rotowire,NA,
9229,https://api.sleeper.com/projections/nfl/player/9229?season_type=regular&season=2024,NA,15.4,999,13.4,51.7,52.3,51.7,53.7,20.4,58.9,999,53.7,NA,3,18,325.96,325.96,325.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,78,9,780,NA,NA,61.72,1,478,295,334.9,12,19,3349,NA,NA,proj,1723449059887,NA,nfl,regular,2024,season,1723449059887,9229,IND,rotowire,NA,
4217,https://api.sleeper.com/projections/nfl/player/4217?season_type=regular&season=2024,NA,70.9,999,83.5,79.5,78.9,79.5,62.3,74,60.3,999,62.3,NA,1,18,155.8,188.3,123.3,65,13,19.5,13,6.5,6.5,13,88.8,6,888,NA,1,0.5,NA,5,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1723449052166,NA,nfl,regular,2024,season,1723449052166,4217,SF,rotowire,NA,
